eva_count_list,eva_value_list,control_tag_list,servers_list
1,2.2024788856506348,S,"('192.168.0.17', 5001)"
2,2.158221960067749,S,"('192.168.0.17', 5001)"
3,1.7970895767211914,S,"('192.168.0.17', 5001)"
4,3.0789599418640137,S,"('192.168.0.17', 5001)"
5,4.64129376411438,S,"('192.168.0.17', 5001)"
6,4.59481954574585,S,"('192.168.0.17', 5001)"
7,6.194167852401733,S,"('192.168.0.17', 5001)"
8,4.999685525894165,S,"('192.168.0.17', 5001)"
9,6.751301527023315,S,"('192.168.0.17', 5001)"
10,5.61077880859375,S,"('192.168.0.17', 5001)"
11,3.781562328338623,S,"('192.168.0.17', 5001)"
12,6.183476448059082,S,"('192.168.0.17', 5001)"
13,2.7867414951324463,S,"('192.168.0.17', 5001)"
14,1.7449729442596436,S,"('192.168.0.17', 5001)"
15,2.397833824157715,S,"('192.168.0.17', 5001)"
16,3.9018149375915527,S,"('192.168.0.17', 5001)"
17,4.0648112297058105,S,"('192.168.0.17', 5001)"
18,1.9983503818511963,S,"('192.168.0.17', 5001)"
19,1.9688611030578613,S,"('192.168.0.17', 5001)"
20,2.899301290512085,S,"('192.168.0.17', 5001)"
21,6.023720979690552,S,"('192.168.0.17', 5001)"
22,10.886772394180298,S,"('192.168.0.17', 5001)"
23,8.623918771743774,S,"('192.168.0.17', 5001)"
24,11.670215845108032,S,"('192.168.0.17', 5001)"
25,9.868602991104126,S,"('192.168.0.17', 5001)"
26,10.376609086990356,S,"('192.168.0.17', 5001)"
27,14.48213267326355,S,"('192.168.0.17', 5001)"
28,11.38240909576416,S,"('192.168.0.17', 5001)"
29,12.605387210845947,S,"('192.168.0.17', 5001)"
30,22.37791347503662,S,"('192.168.0.17', 5001)"
31,11.89698076248169,S,"('192.168.0.17', 5001)"
32,14.129413843154907,S,"('192.168.0.17', 5001)"
33,9.162796258926392,S,"('192.168.0.17', 5001)"
34,6.535945177078247,S,"('192.168.0.17', 5001)"
35,11.793319940567017,S,"('192.168.0.17', 5001)"
36,11.364611387252808,S,"('192.168.0.17', 5001)"
37,10.353022575378418,S,"('192.168.0.17', 5001)"
38,7.552743911743164,S,"('192.168.0.17', 5001)"
39,6.849555253982544,S,"('192.168.0.17', 5001)"
40,9.553396701812744,S,"('192.168.0.17', 5001)"
41,5.898931980133057,S,"('192.168.0.17', 5001)"
42,8.711232423782349,S,"('192.168.0.17', 5001)"
43,14.056952714920044,S,"('192.168.0.17', 5001)"
44,11.82980227470398,S,"('192.168.0.17', 5001)"
45,12.062060356140137,S,"('192.168.0.17', 5001)"
46,13.315406560897827,S,"('192.168.0.17', 5001)"
47,17.267353296279907,S,"('192.168.0.17', 5001)"
48,15.468294382095337,S,"('192.168.0.17', 5001)"
49,17.15360927581787,S,"('192.168.0.17', 5001)"
50,14.54368543624878,S,"('192.168.0.17', 5001)"
51,13.6455397605896,S,"('192.168.0.17', 5001)"
52,22.991815328598022,S,"('192.168.0.17', 5001)"
53,10.598291158676147,S,"('192.168.0.17', 5001)"
54,11.392564535140991,S,"('192.168.0.17', 5001)"
55,10.752889156341553,S,"('192.168.0.17', 5001)"
56,24.46303153038025,S,"('192.168.0.17', 5001)"
57,7.55129337310791,S,"('192.168.0.17', 5001)"
58,12.010040283203125,S,"('192.168.0.17', 5001)"
59,15.412242650985718,S,"('192.168.0.17', 5001)"
60,13.009733438491821,S,"('192.168.0.17', 5001)"
61,11.37073564529419,S,"('192.168.0.17', 5001)"
62,13.73506236076355,S,"('192.168.0.17', 5001)"
63,21.00814914703369,S,"('192.168.0.17', 5001)"
64,13.19882345199585,S,"('192.168.0.17', 5001)"
65,20.944758892059326,S,"('192.168.0.17', 5001)"
66,25.10804772377014,S,"('192.168.0.17', 5001)"
67,14.315750360488892,S,"('192.168.0.17', 5001)"
