eva_count_list,eva_value_list,control_tag_list,servers_list
1,14.098429679870605,S,"('192.168.0.16', 5001)"
2,21.35799264907837,S,"('192.168.0.15', 5001)"
3,21.492642879486084,S,"('192.168.0.15', 5001)"
4,18.37841272354126,S,"('192.168.0.15', 5001)"
5,18.237534046173096,S,"('192.168.0.15', 5001)"
6,23.78574800491333,S,"('192.168.0.16', 5001)"
7,23.235843658447266,S,"('192.168.0.18', 5001)"
8,23.354670763015747,S,"('192.168.0.17', 5001)"
9,20.970693111419678,S,"('192.168.0.16', 5001)"
10,37.807769536972046,S,"('192.168.0.18', 5001)"
11,41.652398347854614,S,"('192.168.0.16', 5001)"
12,30.900732040405273,S,"('192.168.0.15', 5001)"
13,30.485313892364502,S,"('192.168.0.17', 5001)"
14,32.32635569572449,S,"('192.168.0.18', 5001)"
15,35.33913207054138,S,"('192.168.0.16', 5001)"
16,27.744527578353882,S,"('192.168.0.15', 5001)"
17,39.362714529037476,S,"('192.168.0.17', 5001)"
18,32.87765550613403,S,"('192.168.0.18', 5001)"
19,24.418795585632324,S,"('192.168.0.18', 5001)"
20,25.986414670944214,S,"('192.168.0.15', 5001)"
21,50.881508350372314,S,"('192.168.0.16', 5001)"
22,29.36684489250183,S,"('192.168.0.15', 5001)"
23,29.642682313919067,S,"('192.168.0.15', 5001)"
24,23.27957797050476,S,"('192.168.0.16', 5001)"
25,37.38755464553833,S,"('192.168.0.15', 5001)"
26,25.478006601333618,S,"('192.168.0.15', 5001)"
27,34.3695273399353,S,"('192.168.0.18', 5001)"
28,17.616317987442017,S,"('192.168.0.16', 5001)"
29,20.33347201347351,S,"('192.168.0.18', 5001)"
30,31.807366847991943,S,"('192.168.0.15', 5001)"
31,42.25596642494202,S,"('192.168.0.16', 5001)"
32,49.71266293525696,S,"('192.168.0.15', 5001)"
33,25.503960132598877,S,"('192.168.0.18', 5001)"
34,41.83479833602905,S,"('192.168.0.18', 5001)"
35,39.414610624313354,S,"('192.168.0.18', 5001)"
36,53.33481001853943,S,"('192.168.0.15', 5001)"
37,26.938637018203735,S,"('192.168.0.18', 5001)"
38,24.337397575378418,S,"('192.168.0.17', 5001)"
39,28.364012241363525,S,"('192.168.0.17', 5001)"
40,41.336621046066284,S,"('192.168.0.16', 5001)"
41,41.69585037231445,S,"('192.168.0.17', 5001)"
42,26.182209253311157,S,"('192.168.0.15', 5001)"
