eva_count_list,eva_value_list,control_tag_list,servers_list
194,12.14700303554535,S,"('192.168.0.16', 5001)"
195,11.779695291519165,S,"('192.168.0.18', 5001)"
196,11.833374681472778,S,"('192.168.0.15', 5001)"
197,11.931265859603881,S,"('192.168.0.17', 5001)"
198,11.942397866249085,S,"('192.168.0.16', 5001)"
199,11.489872131347656,S,"('192.168.0.15', 5001)"
200,11.45674768447876,S,"('192.168.0.16', 5001)"
201,11.451798605918885,S,"('192.168.0.15', 5001)"
202,11.457637615203858,S,"('192.168.0.16', 5001)"
203,10.919857296943665,S,"('192.168.0.18', 5001)"
204,10.957734093666076,S,"('192.168.0.17', 5001)"
205,10.97923346042633,S,"('192.168.0.17', 5001)"
206,10.946629452705384,S,"('192.168.0.15', 5001)"
207,10.24803554058075,S,"('192.168.0.16', 5001)"
208,9.569393019676209,S,"('192.168.0.17', 5001)"
209,9.609953517913818,S,"('192.168.0.18', 5001)"
210,9.545307812690735,S,"('192.168.0.17', 5001)"
211,8.892335948944092,S,"('192.168.0.18', 5001)"
212,8.039451966285705,S,"('192.168.0.18', 5001)"
213,8.0228862285614,S,"('192.168.0.18', 5001)"
214,7.962639055252075,S,"('192.168.0.17', 5001)"
215,7.861102261543274,S,"('192.168.0.16', 5001)"
216,7.507164168357849,S,"('192.168.0.17', 5001)"
217,7.106274943351746,S,"('192.168.0.17', 5001)"
218,7.17767758846283,S,"('192.168.0.15', 5001)"
219,7.199615068435669,S,"('192.168.0.15', 5001)"
220,7.2973268699646,S,"('192.168.0.15', 5001)"
221,6.821628565788269,S,"('192.168.0.18', 5001)"
222,6.403412818908691,S,"('192.168.0.17', 5001)"
223,6.302825722694397,S,"('192.168.0.15', 5001)"
224,5.54004346370697,S,"('192.168.0.17', 5001)"
225,5.541980481147766,S,"('192.168.0.16', 5001)"
226,4.783526978492737,S,"('192.168.0.15', 5001)"
227,4.782787280082703,S,"('192.168.0.15', 5001)"
228,4.7780661249160765,S,"('192.168.0.17', 5001)"
229,4.807876334190369,S,"('192.168.0.15', 5001)"
230,4.606648983955384,S,"('192.168.0.18', 5001)"
231,4.637000074386597,S,"('192.168.0.18', 5001)"
232,4.653098692893982,S,"('192.168.0.18', 5001)"
233,4.492400603294373,S,"('192.168.0.16', 5001)"
234,4.475909762382507,S,"('192.168.0.17', 5001)"
235,4.398359675407409,S,"('192.168.0.15', 5001)"
236,4.388947072029114,S,"('192.168.0.18', 5001)"
237,4.362982597351074,S,"('192.168.0.17', 5001)"
238,4.304738969802856,S,"('192.168.0.18', 5001)"
239,4.2973124170303345,S,"('192.168.0.15', 5001)"
240,4.205330910682679,S,"('192.168.0.17', 5001)"
241,4.155260419845581,S,"('192.168.0.15', 5001)"
242,4.257433776855469,S,"('192.168.0.17', 5001)"
243,4.3518289375305175,S,"('192.168.0.18', 5001)"
244,4.328410153388977,S,"('192.168.0.18', 5001)"
245,4.30497332572937,S,"('192.168.0.18', 5001)"
246,4.3321858453750615,S,"('192.168.0.18', 5001)"
247,4.322113432884216,S,"('192.168.0.18', 5001)"
248,4.277371349334717,S,"('192.168.0.16', 5001)"
249,4.155923929214477,S,"('192.168.0.18', 5001)"
250,4.146428332328797,S,"('192.168.0.15', 5001)"
251,4.144830498695374,S,"('192.168.0.16', 5001)"
252,4.131804285049438,S,"('192.168.0.17', 5001)"
253,4.20859094619751,S,"('192.168.0.15', 5001)"
254,4.175448241233826,S,"('192.168.0.17', 5001)"
255,4.157084970474243,S,"('192.168.0.17', 5001)"
256,4.36038718700409,S,"('192.168.0.15', 5001)"
257,4.440990538597107,S,"('192.168.0.16', 5001)"
258,4.498814101219177,S,"('192.168.0.15', 5001)"
259,4.627045783996582,S,"('192.168.0.15', 5001)"
260,4.6823182296752925,S,"('192.168.0.17', 5001)"
