eva_count_list,eva_value_list,control_tag_list,servers_list
72,9.322492728233337,T,"('192.168.0.16', 5001)"
73,9.408580956459046,T,"('192.168.0.16', 5001)"
74,9.497389144897461,T,"('192.168.0.16', 5001)"
75,9.461794996261597,T,"('192.168.0.16', 5001)"
76,9.457586588859558,T,"('192.168.0.16', 5001)"
77,9.460999464988708,T,"('192.168.0.16', 5001)"
78,9.485289993286132,T,"('192.168.0.16', 5001)"
79,9.44046639919281,T,"('192.168.0.16', 5001)"
80,9.281293268203735,T,"('192.168.0.16', 5001)"
81,8.975830278396607,T,"('192.168.0.16', 5001)"
82,9.014959011077881,T,"('192.168.0.16', 5001)"
83,9.010637288093568,T,"('192.168.0.16', 5001)"
84,8.433811025619507,T,"('192.168.0.16', 5001)"
85,8.514116096496583,T,"('192.168.0.16', 5001)"
86,8.633524513244629,T,"('192.168.0.16', 5001)"
87,7.947251772880554,T,"('192.168.0.16', 5001)"
88,7.092993741035461,T,"('192.168.0.16', 5001)"
89,7.09269317150116,T,"('192.168.0.16', 5001)"
90,6.28678985118866,T,"('192.168.0.16', 5001)"
91,5.5654931640625,T,"('192.168.0.16', 5001)"
92,5.5304157304763795,T,"('192.168.0.16', 5001)"
93,5.457687435150146,T,"('192.168.0.16', 5001)"
94,5.236527605056763,T,"('192.168.0.16', 5001)"
95,5.179009284973144,T,"('192.168.0.16', 5001)"
96,5.055674395561218,T,"('192.168.0.16', 5001)"
97,4.898312401771546,T,"('192.168.0.16', 5001)"
98,4.907062783241272,T,"('192.168.0.16', 5001)"
99,4.900435161590576,T,"('192.168.0.16', 5001)"
100,4.907173538208008,T,"('192.168.0.16', 5001)"
101,4.904622392654419,T,"('192.168.0.16', 5001)"
102,4.871444911956787,T,"('192.168.0.16', 5001)"
103,4.830077090263367,T,"('192.168.0.16', 5001)"
104,4.858591012954712,T,"('192.168.0.16', 5001)"
105,4.9091756057739255,T,"('192.168.0.16', 5001)"
106,4.881150875091553,T,"('192.168.0.16', 5001)"
107,4.85778293132782,T,"('192.168.0.16', 5001)"
108,4.873006153106689,T,"('192.168.0.16', 5001)"
109,4.865580687522888,T,"('192.168.0.16', 5001)"
110,4.864049263000489,T,"('192.168.0.16', 5001)"
111,4.87395357131958,T,"('192.168.0.16', 5001)"
112,4.874817070960998,T,"('192.168.0.16', 5001)"
113,4.877031788825989,T,"('192.168.0.16', 5001)"
114,4.872779140472412,T,"('192.168.0.16', 5001)"
115,4.835477085113525,T,"('192.168.0.16', 5001)"
116,4.784902181625366,T,"('192.168.0.16', 5001)"
117,4.696265559196473,T,"('192.168.0.16', 5001)"
118,4.493104248046875,T,"('192.168.0.16', 5001)"
119,4.463889818191529,T,"('192.168.0.16', 5001)"
120,4.417628393173218,T,"('192.168.0.16', 5001)"
121,4.315638656616211,T,"('192.168.0.16', 5001)"
122,4.193271107673645,T,"('192.168.0.16', 5001)"
