eva_count_list,eva_value_list,control_tag_list,servers_list
1,2.0627448558807373,S,"('192.168.0.15', 5001)"
2,3.5759124755859375,S,"('192.168.0.17', 5001)"
3,6.171637296676636,S,"('192.168.0.17', 5001)"
4,9.401943445205688,S,"('192.168.0.15', 5001)"
5,13.966655969619751,S,"('192.168.0.17', 5001)"
6,15.87244439125061,S,"('192.168.0.18', 5001)"
7,22.629537343978882,S,"('192.168.0.18', 5001)"
8,15.7755765914917,S,"('192.168.0.15', 5001)"
9,6.2024500370025635,S,"('192.168.0.15', 5001)"
10,22.033613443374634,S,"('192.168.0.17', 5001)"
11,2.1750001907348633,S,"('192.168.0.17', 5001)"
12,2.1452114582061768,S,"('192.168.0.15', 5001)"
13,12.391831636428833,S,"('192.168.0.18', 5001)"
14,14.142230749130249,S,"('192.168.0.17', 5001)"
15,3.034952163696289,S,"('192.168.0.16', 5001)"
16,4.203445911407471,S,"('192.168.0.16', 5001)"
17,8.057399272918701,S,"('192.168.0.16', 5001)"
18,10.629567861557007,S,"('192.168.0.17', 5001)"
19,11.345507144927979,S,"('192.168.0.16', 5001)"
20,11.96757459640503,S,"('192.168.0.15', 5001)"
21,12.22770380973816,S,"('192.168.0.16', 5001)"
22,12.273258924484253,S,"('192.168.0.15', 5001)"
23,61.98522186279297,S,"('192.168.0.16', 5001)"
24,10.107861042022705,S,"('192.168.0.15', 5001)"
25,11.65136456489563,S,"('192.168.0.15', 5001)"
26,10.268089532852173,S,"('192.168.0.15', 5001)"
27,31.14231276512146,S,"('192.168.0.17', 5001)"
28,28.300875425338745,S,"('192.168.0.18', 5001)"
29,3.2484214305877686,S,"('192.168.0.18', 5001)"
30,3.3074026107788086,S,"('192.168.0.16', 5001)"
31,35.81699085235596,S,"('192.168.0.17', 5001)"
32,112.88686299324036,S,"('192.168.0.15', 5001)"
33,99.41662359237671,S,"('192.168.0.18', 5001)"
34,8.740817546844482,S,"('192.168.0.15', 5001)"
35,10.457618713378906,S,"('192.168.0.15', 5001)"
36,10.905936002731323,S,"('192.168.0.16', 5001)"
37,23.208635091781616,S,"('192.168.0.15', 5001)"
38,28.354819297790527,S,"('192.168.0.16', 5001)"
39,42.139670610427856,S,"('192.168.0.18', 5001)"
40,42.388519048690796,S,"('192.168.0.18', 5001)"
41,39.67399716377258,S,"('192.168.0.18', 5001)"
42,7.066299915313721,S,"('192.168.0.15', 5001)"
43,26.063126802444458,S,"('192.168.0.17', 5001)"
44,27.001610279083252,S,"('192.168.0.15', 5001)"
45,10.396802425384521,S,"('192.168.0.15', 5001)"
46,4.248879671096802,S,"('192.168.0.17', 5001)"
47,4.398033380508423,S,"('192.168.0.15', 5001)"
48,10.046164751052856,S,"('192.168.0.16', 5001)"
49,5.3521223068237305,S,"('192.168.0.18', 5001)"
50,1.9728317260742188,S,"('192.168.0.18', 5001)"
51,23.791020393371582,S,"('192.168.0.16', 5001)"
52,2.252163887023926,S,"('192.168.0.15', 5001)"
53,2.24249529838562,S,"('192.168.0.17', 5001)"
54,2.256983995437622,S,"('192.168.0.15', 5001)"
55,7.922501087188721,S,"('192.168.0.17', 5001)"
56,3.799142837524414,S,"('192.168.0.18', 5001)"
57,202.89412236213684,S,"('192.168.0.15', 5001)"
58,6.329564571380615,S,"('192.168.0.17', 5001)"
59,5.725205421447754,S,"('192.168.0.16', 5001)"
60,10.880481481552124,S,"('192.168.0.15', 5001)"
61,48.2093665599823,S,"('192.168.0.17', 5001)"
62,3.259927272796631,S,"('192.168.0.17', 5001)"
63,2.6560614109039307,S,"('192.168.0.17', 5001)"
64,41.12358522415161,S,"('192.168.0.15', 5001)"
65,227.288152217865,S,"('192.168.0.18', 5001)"
66,24.53786826133728,S,"('192.168.0.17', 5001)"
67,19.652310609817505,S,"('192.168.0.18', 5001)"
68,4.142817258834839,S,"('192.168.0.18', 5001)"
69,42.58489203453064,S,"('192.168.0.16', 5001)"
70,3.044675588607788,S,"('192.168.0.15', 5001)"
71,21.67447280883789,S,"('192.168.0.16', 5001)"
72,4.609644174575806,S,"('192.168.0.18', 5001)"
73,2.2565245628356934,S,"('192.168.0.16', 5001)"
74,7.295028209686279,S,"('192.168.0.16', 5001)"
75,71.46065998077393,S,"('192.168.0.17', 5001)"
76,2.0349349975585938,S,"('192.168.0.18', 5001)"
77,129.54214000701904,S,"('192.168.0.16', 5001)"
78,106.51684832572937,S,"('192.168.0.16', 5001)"
79,2.8778457641601562,S,"('192.168.0.15', 5001)"
80,3.5399811267852783,S,"('192.168.0.15', 5001)"
81,7.357131481170654,S,"('192.168.0.17', 5001)"
82,4.182430267333984,S,"('192.168.0.18', 5001)"
83,3.4354920387268066,S,"('192.168.0.17', 5001)"
84,3.8313651084899902,S,"('192.168.0.16', 5001)"
85,1.7275094985961914,S,"('192.168.0.18', 5001)"
86,1.7026238441467285,S,"('192.168.0.16', 5001)"
87,98.5575680732727,S,"('192.168.0.18', 5001)"
88,109.1977059841156,S,"('192.168.0.17', 5001)"
89,2.620216131210327,S,"('192.168.0.17', 5001)"
