eva_count_list,eva_value_list,control_tag_list,servers_list
87,3.468123426437378,S,"('192.168.0.15', 5001)"
88,3.5239786195755003,S,"('192.168.0.15', 5001)"
89,3.5465455436706543,S,"('192.168.0.15', 5001)"
90,3.5019200325012205,S,"('192.168.0.15', 5001)"
91,3.5208203744888307,S,"('192.168.0.15', 5001)"
92,3.521128625869751,S,"('192.168.0.15', 5001)"
93,3.524801344871521,S,"('192.168.0.15', 5001)"
94,3.519120817184448,S,"('192.168.0.15', 5001)"
95,3.52009268283844,S,"('192.168.0.15', 5001)"
96,3.5156703567504883,S,"('192.168.0.15', 5001)"
97,3.4926658916473388,S,"('192.168.0.15', 5001)"
98,3.4946314525604247,S,"('192.168.0.15', 5001)"
99,3.5119902181625364,S,"('192.168.0.15', 5001)"
100,3.5469670581817625,S,"('192.168.0.15', 5001)"
101,3.602119836807251,S,"('192.168.0.15', 5001)"
102,3.6055907011032104,S,"('192.168.0.15', 5001)"
103,3.5904915523529053,S,"('192.168.0.15', 5001)"
104,3.5378885793685915,S,"('192.168.0.15', 5001)"
105,3.5268731784820555,S,"('192.168.0.15', 5001)"
106,3.542975401878357,S,"('192.168.0.15', 5001)"
107,3.551835284233093,S,"('192.168.0.15', 5001)"
108,3.5543652057647703,S,"('192.168.0.15', 5001)"
109,3.558220090866089,S,"('192.168.0.15', 5001)"
110,3.5845736980438234,S,"('192.168.0.15', 5001)"
111,3.6120433139801027,S,"('192.168.0.15', 5001)"
112,3.618904399871826,S,"('192.168.0.15', 5001)"
113,3.6107840442657473,S,"('192.168.0.15', 5001)"
114,3.630787534713745,S,"('192.168.0.15', 5001)"
115,3.6639863777160646,S,"('192.168.0.15', 5001)"
116,3.6684175872802736,S,"('192.168.0.15', 5001)"
117,3.6646336555480956,S,"('192.168.0.15', 5001)"
118,3.6668865489959717,S,"('192.168.0.15', 5001)"
119,3.6464163875579834,S,"('192.168.0.15', 5001)"
120,3.5806033992767334,S,"('192.168.0.15', 5001)"
121,3.509885377883911,S,"('192.168.0.15', 5001)"
122,3.4966069746017454,S,"('192.168.0.15', 5001)"
123,3.454517297744751,S,"('192.168.0.15', 5001)"
124,3.422567353248596,S,"('192.168.0.15', 5001)"
125,3.4416623449325563,S,"('192.168.0.15', 5001)"
126,3.4726609277725218,S,"('192.168.0.15', 5001)"
127,3.4320212173461915,S,"('192.168.0.15', 5001)"
128,3.450279502868652,S,"('192.168.0.15', 5001)"
129,3.4711200332641603,S,"('192.168.0.15', 5001)"
130,3.4373945569992066,S,"('192.168.0.15', 5001)"
131,3.4255153226852415,S,"('192.168.0.15', 5001)"
132,3.3858146619796754,S,"('192.168.0.15', 5001)"
133,3.3840946674346926,S,"('192.168.0.15', 5001)"
134,3.369152784347534,S,"('192.168.0.15', 5001)"
135,3.33606071472168,S,"('192.168.0.15', 5001)"
136,3.283029432296753,S,"('192.168.0.15', 5001)"
137,3.2721027326583862,S,"('192.168.0.15', 5001)"
138,3.2638570976257326,S,"('192.168.0.15', 5001)"
139,3.329281277656555,S,"('192.168.0.15', 5001)"
140,3.3852781677246093,S,"('192.168.0.15', 5001)"
141,3.4429534387588503,S,"('192.168.0.15', 5001)"
142,3.4397330856323243,S,"('192.168.0.15', 5001)"
143,3.4354342317581175,S,"('192.168.0.15', 5001)"
144,3.4638594961166382,S,"('192.168.0.15', 5001)"
145,3.482323727607727,S,"('192.168.0.15', 5001)"
146,3.484472689628601,S,"('192.168.0.15', 5001)"
147,3.516055817604065,S,"('192.168.0.15', 5001)"
148,3.5488358879089357,S,"('192.168.0.15', 5001)"
149,3.5893069314956665,S,"('192.168.0.15', 5001)"
150,3.5587030029296876,S,"('192.168.0.15', 5001)"
151,3.496877307891846,S,"('192.168.0.15', 5001)"
152,3.49837965965271,S,"('192.168.0.15', 5001)"
153,3.500175313949585,S,"('192.168.0.15', 5001)"
154,3.5045400190353395,S,"('192.168.0.15', 5001)"
155,3.4807244157791137,S,"('192.168.0.15', 5001)"
156,3.467951707839966,S,"('192.168.0.15', 5001)"
157,3.4704624080657958,S,"('192.168.0.15', 5001)"
158,3.4727299976348878,S,"('192.168.0.15', 5001)"
159,3.465879158973694,S,"('192.168.0.15', 5001)"
160,3.4258363103866576,S,"('192.168.0.15', 5001)"
161,3.3983349227905273,S,"('192.168.0.15', 5001)"
162,3.399767084121704,S,"('192.168.0.15', 5001)"
163,3.408042449951172,S,"('192.168.0.15', 5001)"
164,3.418673481941223,S,"('192.168.0.15', 5001)"
165,3.432773776054382,S,"('192.168.0.15', 5001)"
166,3.4708824443817137,S,"('192.168.0.15', 5001)"
167,3.4901574230194092,S,"('192.168.0.15', 5001)"
168,3.5149616622924804,S,"('192.168.0.15', 5001)"
169,3.558765377998352,S,"('192.168.0.15', 5001)"
170,3.554098596572876,S,"('192.168.0.15', 5001)"
171,3.547640075683594,S,"('192.168.0.15', 5001)"
172,3.544713897705078,S,"('192.168.0.15', 5001)"
173,3.5379899883270265,S,"('192.168.0.15', 5001)"
174,3.540021619796753,S,"('192.168.0.15', 5001)"
175,3.5392146348953246,S,"('192.168.0.15', 5001)"
176,3.524577989578247,S,"('192.168.0.15', 5001)"
177,3.5300042057037353,S,"('192.168.0.15', 5001)"
178,3.529484395980835,S,"('192.168.0.15', 5001)"
179,3.4883907079696654,S,"('192.168.0.15', 5001)"
180,3.487583203315735,S,"('192.168.0.15', 5001)"
181,3.4837278747558593,S,"('192.168.0.15', 5001)"
182,3.4779352951049805,S,"('192.168.0.15', 5001)"
183,3.470576367378235,S,"('192.168.0.15', 5001)"
184,3.4598914623260497,S,"('192.168.0.15', 5001)"
185,3.450574851036072,S,"('192.168.0.15', 5001)"
186,3.521083993911743,S,"('192.168.0.15', 5001)"
187,3.5824109601974485,S,"('192.168.0.15', 5001)"
188,3.54146107673645,S,"('192.168.0.15', 5001)"
189,3.422852864265442,S,"('192.168.0.15', 5001)"
190,3.361990180015564,S,"('192.168.0.15', 5001)"
191,3.351038637161255,S,"('192.168.0.15', 5001)"
192,3.420405149459839,S,"('192.168.0.15', 5001)"
193,3.4770165920257567,S,"('192.168.0.15', 5001)"
194,3.4775831651687623,S,"('192.168.0.15', 5001)"
195,3.471639847755432,S,"('192.168.0.15', 5001)"
196,3.475682678222656,S,"('192.168.0.15', 5001)"
197,3.5149330949783324,S,"('192.168.0.15', 5001)"
198,3.5300994157791137,S,"('192.168.0.15', 5001)"
199,3.5981733179092408,S,"('192.168.0.15', 5001)"
200,3.68283926486969,S,"('192.168.0.15', 5001)"
201,3.7901903867721556,S,"('192.168.0.15', 5001)"
202,3.7866305255889894,S,"('192.168.0.15', 5001)"
203,3.7986060905456545,S,"('192.168.0.15', 5001)"
204,3.7902840423583983,S,"('192.168.0.15', 5001)"
205,3.759982466697693,S,"('192.168.0.15', 5001)"
206,3.759746823310852,S,"('192.168.0.15', 5001)"
207,3.7394082069396974,S,"('192.168.0.15', 5001)"
208,3.7314250087738037,S,"('192.168.0.15', 5001)"
209,3.7252465772628782,S,"('192.168.0.15', 5001)"
210,3.7301924657821655,S,"('192.168.0.15', 5001)"
211,3.7338147926330567,S,"('192.168.0.15', 5001)"
212,3.7588129806518555,S,"('192.168.0.15', 5001)"
213,3.8407825136184695,S,"('192.168.0.15', 5001)"
214,3.8999147462844848,S,"('192.168.0.15', 5001)"
215,3.8572573375701906,S,"('192.168.0.15', 5001)"
216,3.8524387216567995,S,"('192.168.0.15', 5001)"
217,3.9074504804611205,S,"('192.168.0.15', 5001)"
218,3.9799508476257324,S,"('192.168.0.15', 5001)"
219,3.936352024078369,S,"('192.168.0.15', 5001)"
220,3.9462225437164307,S,"('192.168.0.15', 5001)"
221,3.9779537677764893,S,"('192.168.0.15', 5001)"
222,4.025188465118408,S,"('192.168.0.15', 5001)"
223,4.030867357254028,S,"('192.168.0.15', 5001)"
224,4.029333868026733,S,"('192.168.0.15', 5001)"
225,4.0184086894989015,S,"('192.168.0.15', 5001)"
226,3.9948633766174315,S,"('192.168.0.15', 5001)"
227,4.0483603239059445,S,"('192.168.0.15', 5001)"
228,4.080132722854614,S,"('192.168.0.15', 5001)"
229,4.130887942314148,S,"('192.168.0.15', 5001)"
230,4.18690285205841,S,"('192.168.0.15', 5001)"
231,4.1847809171676635,S,"('192.168.0.15', 5001)"
232,4.189388084411621,S,"('192.168.0.15', 5001)"
233,4.18841582775116,S,"('192.168.0.15', 5001)"
234,4.208118152618408,S,"('192.168.0.15', 5001)"
235,4.2029349851608275,S,"('192.168.0.15', 5001)"
236,4.1819189453125,S,"('192.168.0.15', 5001)"
237,4.120933856964111,S,"('192.168.0.15', 5001)"
238,4.130298209190369,S,"('192.168.0.15', 5001)"
239,4.1525624656677245,S,"('192.168.0.15', 5001)"
240,4.222218837738037,S,"('192.168.0.15', 5001)"
241,4.244654626846313,S,"('192.168.0.15', 5001)"
242,4.2552741479873655,S,"('192.168.0.15', 5001)"
243,4.315097298622131,S,"('192.168.0.15', 5001)"
244,4.373697228431702,S,"('192.168.0.15', 5001)"
245,4.3999514436721805,S,"('192.168.0.15', 5001)"
246,4.406813807487488,S,"('192.168.0.15', 5001)"
247,4.342849159240723,S,"('192.168.0.15', 5001)"
248,4.293419466018677,S,"('192.168.0.15', 5001)"
249,4.176497149467468,S,"('192.168.0.15', 5001)"
250,4.058907122611999,S,"('192.168.0.15', 5001)"
251,3.9536982774734497,S,"('192.168.0.15', 5001)"
252,3.953863248825073,S,"('192.168.0.15', 5001)"
253,3.939239015579224,S,"('192.168.0.15', 5001)"
254,3.9258844661712646,S,"('192.168.0.15', 5001)"
255,3.9248340797424315,S,"('192.168.0.15', 5001)"
256,3.9696166563034057,S,"('192.168.0.15', 5001)"
257,4.003548150062561,S,"('192.168.0.15', 5001)"
258,4.0678278255462645,S,"('192.168.0.15', 5001)"
259,4.094541053771973,S,"('192.168.0.15', 5001)"
260,4.082754373550415,S,"('192.168.0.15', 5001)"
261,4.115831093788147,S,"('192.168.0.15', 5001)"
262,4.2060126686096195,S,"('192.168.0.15', 5001)"
263,4.195724940299987,S,"('192.168.0.15', 5001)"
264,4.253959536552429,S,"('192.168.0.15', 5001)"
265,4.248102979660034,S,"('192.168.0.15', 5001)"
266,4.218687181472778,S,"('192.168.0.15', 5001)"
267,4.146821584701538,S,"('192.168.0.15', 5001)"
268,4.053832440376282,S,"('192.168.0.15', 5001)"
269,4.178091831207276,S,"('192.168.0.15', 5001)"
270,4.345785188674927,S,"('192.168.0.15', 5001)"
271,4.518494849205017,S,"('192.168.0.15', 5001)"
272,4.664657034873962,S,"('192.168.0.15', 5001)"
273,4.863823637962342,S,"('192.168.0.15', 5001)"
274,5.119544749259949,S,"('192.168.0.15', 5001)"
275,5.321613297462464,S,"('192.168.0.15', 5001)"
276,5.503282418251038,S,"('192.168.0.15', 5001)"
277,5.46057915687561,S,"('192.168.0.15', 5001)"
278,5.463474626541138,S,"('192.168.0.15', 5001)"
279,5.414174189567566,S,"('192.168.0.15', 5001)"
280,5.3605337858200075,S,"('192.168.0.15', 5001)"
281,5.360889863967896,S,"('192.168.0.15', 5001)"
282,5.3575458288192745,S,"('192.168.0.15', 5001)"
283,5.389062490463257,S,"('192.168.0.15', 5001)"
284,5.464205961227417,S,"('192.168.0.15', 5001)"
285,5.579193811416626,S,"('192.168.0.15', 5001)"
286,5.609811763763428,S,"('192.168.0.15', 5001)"
287,5.609569087028503,S,"('192.168.0.15', 5001)"
288,5.589971947669983,S,"('192.168.0.15', 5001)"
289,5.588138408660889,S,"('192.168.0.15', 5001)"
290,5.531751880645752,S,"('192.168.0.15', 5001)"
291,5.450206451416015,S,"('192.168.0.15', 5001)"
292,5.387173795700074,S,"('192.168.0.15', 5001)"
293,5.279174771308899,S,"('192.168.0.15', 5001)"
294,5.2295458889007564,S,"('192.168.0.15', 5001)"
295,5.221484928131104,S,"('192.168.0.15', 5001)"
296,5.237592072486877,S,"('192.168.0.15', 5001)"
297,5.240050225257874,S,"('192.168.0.15', 5001)"
298,5.243244342803955,S,"('192.168.0.15', 5001)"
299,5.242069888114929,S,"('192.168.0.15', 5001)"
300,5.238817400932312,S,"('192.168.0.15', 5001)"
301,5.2401798057556155,S,"('192.168.0.15', 5001)"
302,5.2656862878799435,S,"('192.168.0.15', 5001)"
303,5.291162748336792,S,"('192.168.0.15', 5001)"
304,5.330001502037049,S,"('192.168.0.15', 5001)"
305,5.33208170413971,S,"('192.168.0.15', 5001)"
306,5.298491516113281,S,"('192.168.0.15', 5001)"
307,5.273173251152039,S,"('192.168.0.15', 5001)"
308,5.207659640312195,S,"('192.168.0.15', 5001)"
309,5.198394384384155,S,"('192.168.0.15', 5001)"
310,5.205406694412232,S,"('192.168.0.15', 5001)"
311,5.194436860084534,S,"('192.168.0.15', 5001)"
312,5.071478667259217,S,"('192.168.0.15', 5001)"
313,4.993687138557434,S,"('192.168.0.15', 5001)"
314,4.859460878372192,S,"('192.168.0.15', 5001)"
315,4.865847749710083,S,"('192.168.0.15', 5001)"
316,4.8666293334960935,S,"('192.168.0.15', 5001)"
317,4.865118942260742,S,"('192.168.0.15', 5001)"
318,4.8646731233596805,S,"('192.168.0.15', 5001)"
319,4.803552017211914,S,"('192.168.0.15', 5001)"
320,4.649823813438416,S,"('192.168.0.15', 5001)"
321,4.450692358016968,S,"('192.168.0.15', 5001)"
322,4.2642357063293455,S,"('192.168.0.15', 5001)"
323,4.153592824935913,S,"('192.168.0.15', 5001)"
324,3.9864729928970335,S,"('192.168.0.15', 5001)"
325,3.9044113111495973,S,"('192.168.0.15', 5001)"
326,3.8763563013076783,S,"('192.168.0.15', 5001)"
327,4.018208198547363,S,"('192.168.0.15', 5001)"
328,4.123811321258545,S,"('192.168.0.15', 5001)"
329,4.289989848136901,S,"('192.168.0.15', 5001)"
330,4.302745699882507,S,"('192.168.0.15', 5001)"
331,4.308025379180908,S,"('192.168.0.15', 5001)"
332,4.31044298171997,S,"('192.168.0.15', 5001)"
333,4.282780957221985,S,"('192.168.0.15', 5001)"
334,4.214595127105713,S,"('192.168.0.15', 5001)"
335,4.158002967834473,S,"('192.168.0.15', 5001)"
336,4.143746514320373,S,"('192.168.0.15', 5001)"
337,4.307864851951599,S,"('192.168.0.15', 5001)"
338,4.586140751838684,S,"('192.168.0.15', 5001)"
339,4.808693156242371,S,"('192.168.0.15', 5001)"
340,4.9767036485672,S,"('192.168.0.15', 5001)"
341,5.139353551864624,S,"('192.168.0.15', 5001)"
342,5.3066526222229005,S,"('192.168.0.15', 5001)"
343,5.505153193473816,S,"('192.168.0.15', 5001)"
344,5.668105435371399,S,"('192.168.0.15', 5001)"
345,5.846379957199097,S,"('192.168.0.15', 5001)"
346,6.038061528205872,S,"('192.168.0.15', 5001)"
347,6.2844024801254275,S,"('192.168.0.15', 5001)"
348,6.5653906917572025,S,"('192.168.0.15', 5001)"
349,6.810965647697449,S,"('192.168.0.15', 5001)"
350,7.091568446159362,S,"('192.168.0.15', 5001)"
351,7.355980858802796,S,"('192.168.0.15', 5001)"
352,7.592591876983643,S,"('192.168.0.15', 5001)"
353,7.789828133583069,S,"('192.168.0.15', 5001)"
354,7.803501596450806,S,"('192.168.0.15', 5001)"
355,7.853520979881287,S,"('192.168.0.15', 5001)"
356,7.8491863250732425,S,"('192.168.0.15', 5001)"
357,7.839437556266785,S,"('192.168.0.15', 5001)"
358,7.889652066230774,S,"('192.168.0.15', 5001)"
359,7.948247480392456,S,"('192.168.0.15', 5001)"
360,7.990796489715576,S,"('192.168.0.15', 5001)"
361,7.975794630050659,S,"('192.168.0.15', 5001)"
362,8.041434917449951,S,"('192.168.0.15', 5001)"
363,8.144249367713929,S,"('192.168.0.15', 5001)"
364,8.239259490966797,S,"('192.168.0.15', 5001)"
365,8.26993854522705,S,"('192.168.0.15', 5001)"
366,8.306870560646058,S,"('192.168.0.15', 5001)"
367,8.30823712348938,S,"('192.168.0.15', 5001)"
368,8.31510127067566,S,"('192.168.0.15', 5001)"
369,8.256781778335572,S,"('192.168.0.15', 5001)"
370,8.243821468353271,S,"('192.168.0.15', 5001)"
371,8.24321488380432,S,"('192.168.0.15', 5001)"
372,8.245032081604004,S,"('192.168.0.15', 5001)"
373,8.164340691566467,S,"('192.168.0.15', 5001)"
374,8.089465594291687,S,"('192.168.0.15', 5001)"
375,8.00314591884613,S,"('192.168.0.15', 5001)"
376,7.83412700176239,S,"('192.168.0.15', 5001)"
377,7.673290514945984,S,"('192.168.0.15', 5001)"
378,7.541028413772583,S,"('192.168.0.15', 5001)"
379,7.371650757789612,S,"('192.168.0.15', 5001)"
380,7.362870216369629,S,"('192.168.0.15', 5001)"
381,7.363547372817993,S,"('192.168.0.15', 5001)"
382,7.363418002128601,S,"('192.168.0.15', 5001)"
383,7.383652834892273,S,"('192.168.0.15', 5001)"
384,7.384598689079285,S,"('192.168.0.15', 5001)"
385,7.346025829315185,S,"('192.168.0.15', 5001)"
386,7.317355060577393,S,"('192.168.0.15', 5001)"
387,7.188788361549378,S,"('192.168.0.15', 5001)"
388,6.9197718524932865,S,"('192.168.0.15', 5001)"
389,6.684238147735596,S,"('192.168.0.15', 5001)"
390,6.503131113052368,S,"('192.168.0.15', 5001)"
391,6.353847041130066,S,"('192.168.0.15', 5001)"
392,6.210274829864502,S,"('192.168.0.15', 5001)"
393,6.033153018951416,S,"('192.168.0.15', 5001)"
394,5.853930964469909,S,"('192.168.0.15', 5001)"
395,5.647062878608704,S,"('192.168.0.15', 5001)"
396,5.441967520713806,S,"('192.168.0.15', 5001)"
397,5.183466849327087,S,"('192.168.0.15', 5001)"
398,4.891574192047119,S,"('192.168.0.15', 5001)"
399,4.654935603141785,S,"('192.168.0.15', 5001)"
400,4.382192850112915,S,"('192.168.0.15', 5001)"
401,4.117410545349121,S,"('192.168.0.15', 5001)"
402,3.857380576133728,S,"('192.168.0.15', 5001)"
403,3.659129433631897,S,"('192.168.0.15', 5001)"
404,3.616153984069824,S,"('192.168.0.15', 5001)"
405,3.571230940818787,S,"('192.168.0.15', 5001)"
406,3.561383638381958,S,"('192.168.0.15', 5001)"
407,3.5669875049591067,S,"('192.168.0.15', 5001)"
408,3.532774691581726,S,"('192.168.0.15', 5001)"
409,3.4910190725326538,S,"('192.168.0.15', 5001)"
410,3.442683844566345,S,"('192.168.0.15', 5001)"
411,3.433689932823181,S,"('192.168.0.15', 5001)"
412,3.3668782234191896,S,"('192.168.0.15', 5001)"
413,3.280845274925232,S,"('192.168.0.15', 5001)"
414,3.2400725984573366,S,"('192.168.0.15', 5001)"
415,3.2712826490402223,S,"('192.168.0.15', 5001)"
416,3.2345401000976564,S,"('192.168.0.15', 5001)"
417,3.235866928100586,S,"('192.168.0.15', 5001)"
418,3.2410961961746216,S,"('192.168.0.15', 5001)"
419,3.266024341583252,S,"('192.168.0.15', 5001)"
420,3.2577707386016845,S,"('192.168.0.15', 5001)"
421,3.285148458480835,S,"('192.168.0.15', 5001)"
422,3.314804949760437,S,"('192.168.0.15', 5001)"
423,3.304935722351074,S,"('192.168.0.15', 5001)"
424,3.2951597785949707,S,"('192.168.0.15', 5001)"
425,3.259478211402893,S,"('192.168.0.15', 5001)"
426,3.30941924571991,S,"('192.168.0.15', 5001)"
427,3.322018346786499,S,"('192.168.0.15', 5001)"
428,3.326168713569641,S,"('192.168.0.15', 5001)"
429,3.3273739051818847,S,"('192.168.0.15', 5001)"
430,3.31385573387146,S,"('192.168.0.15', 5001)"
431,3.3163287353515627,S,"('192.168.0.15', 5001)"
432,3.3168005657196047,S,"('192.168.0.15', 5001)"
433,3.298242282867432,S,"('192.168.0.15', 5001)"
434,3.2768358278274534,S,"('192.168.0.15', 5001)"
435,3.2451099348068237,S,"('192.168.0.15', 5001)"
436,3.215067596435547,S,"('192.168.0.15', 5001)"
437,3.1839082765579225,S,"('192.168.0.15', 5001)"
438,3.187167568206787,S,"('192.168.0.15', 5001)"
439,3.2022790193557737,S,"('192.168.0.15', 5001)"
440,3.2340161752700807,S,"('192.168.0.15', 5001)"
441,3.315307240486145,S,"('192.168.0.15', 5001)"
442,3.319577236175537,S,"('192.168.0.15', 5001)"
443,3.30950674533844,S,"('192.168.0.15', 5001)"
444,3.3263551568984986,S,"('192.168.0.15', 5001)"
445,3.3261423826217653,S,"('192.168.0.15', 5001)"
446,3.3026043701171877,S,"('192.168.0.15', 5001)"
447,3.3108345079421997,S,"('192.168.0.15', 5001)"
448,3.3234098672866823,S,"('192.168.0.15', 5001)"
449,3.3260420513153077,S,"('192.168.0.15', 5001)"
450,3.326450400352478,S,"('192.168.0.15', 5001)"
451,3.331578154563904,S,"('192.168.0.15', 5001)"
452,3.3248831033706665,S,"('192.168.0.15', 5001)"
453,3.3107491397857665,S,"('192.168.0.15', 5001)"
454,3.324310956001282,S,"('192.168.0.15', 5001)"
455,3.3128755712509155,S,"('192.168.0.15', 5001)"
456,3.3349924373626707,S,"('192.168.0.15', 5001)"
457,3.335914521217346,S,"('192.168.0.15', 5001)"
458,3.3401268768310546,S,"('192.168.0.15', 5001)"
459,3.3474411487579347,S,"('192.168.0.15', 5001)"
460,3.351321930885315,S,"('192.168.0.15', 5001)"
461,3.349391317367554,S,"('192.168.0.15', 5001)"
462,3.376804828643799,S,"('192.168.0.15', 5001)"
463,3.4082619667053224,S,"('192.168.0.15', 5001)"
464,3.346434736251831,S,"('192.168.0.15', 5001)"
465,3.288563122749329,S,"('192.168.0.15', 5001)"
466,3.3032331562042234,S,"('192.168.0.15', 5001)"
467,3.2983296632766725,S,"('192.168.0.15', 5001)"
468,3.2837002944946287,S,"('192.168.0.15', 5001)"
469,3.2758015298843386,S,"('192.168.0.15', 5001)"
470,3.3049681758880616,S,"('192.168.0.15', 5001)"
471,3.2878084897994997,S,"('192.168.0.15', 5001)"
472,3.2545141124725343,S,"('192.168.0.15', 5001)"
473,3.2596290206909178,S,"('192.168.0.15', 5001)"
474,3.2693505811691286,S,"('192.168.0.15', 5001)"
475,3.265159010887146,S,"('192.168.0.15', 5001)"
476,3.2222406387329103,S,"('192.168.0.15', 5001)"
477,3.2282532978057863,S,"('192.168.0.15', 5001)"
478,3.1990272760391236,S,"('192.168.0.15', 5001)"
479,3.202236394882202,S,"('192.168.0.15', 5001)"
480,3.207476787567139,S,"('192.168.0.15', 5001)"
481,3.2244279289245608,S,"('192.168.0.15', 5001)"
482,3.2817403268814087,S,"('192.168.0.15', 5001)"
483,3.3154133558273315,S,"('192.168.0.15', 5001)"
484,3.325127611160278,S,"('192.168.0.15', 5001)"
485,3.3575270986557006,S,"('192.168.0.15', 5001)"
486,3.3539723205566405,S,"('192.168.0.15', 5001)"
487,3.360084433555603,S,"('192.168.0.15', 5001)"
488,3.4215349531173707,S,"('192.168.0.15', 5001)"
489,3.458269295692444,S,"('192.168.0.15', 5001)"
490,3.453143210411072,S,"('192.168.0.15', 5001)"
