eva_count_list,eva_value_list
86,-0.6596791423677277
87,-0.7399260875364557
88,-0.6852284901695388
89,-0.6591925386958136
90,-0.6822976923563451
91,-0.6341006343651325
92,-0.6747963542140903
93,-0.6539687267350971
94,-0.7231864872698159
95,-0.612751060822833
96,-0.726437125828613
97,-0.771516268852656
98,-0.6762332753682342
99,-0.5918566324165584
100,-0.7272736389254956
101,-0.6605296400148015
102,-0.7717919016036386
103,-0.8305724177926829
104,-0.6703306004713521
105,-0.7144509915406178
106,-0.7771525067692432
107,-0.7207231288224654
108,-0.7492445940887925
109,-0.6064677399977729
110,-0.7761993748656209
111,-0.6342173379511311
112,-0.7408568817578107
113,-0.7296632079248488
114,-0.7392527233392868
115,-0.6250576875947961
116,-0.6669656758151759
117,-0.7214991171025562
118,-0.6070145550048698
119,-0.6632369253060665
120,-0.7690357506966008
121,-0.7342933641697449
122,-0.7003853313961932
123,-0.6595949615019047
124,-0.6978330062336343
125,-0.5926815620096613
126,-0.669214307042467
127,-0.68244126608503
128,-0.6883171985012828
129,-0.6963449749053507
130,-0.6013534533568713
131,-0.6228644170309756
132,-0.6778948440856233
133,-0.7212956825658094
134,-0.6881013855089232
135,-0.6657980809587383
136,-0.533302325494122
137,-0.6185728031706554
138,-0.7015688975232257
139,-0.6867344398835776
140,-0.7154269780662722
141,-0.6431666411963217
142,-0.7723317168954652
143,-0.6647543307421842
144,-0.6767622564364751
145,-0.7832428513593293
146,-0.6624108719534962
147,-0.7687958061794835
148,-0.690551517260836
149,-0.6870516027898178
150,-0.7285372179477357
151,-0.8054462969100282
152,-0.7782314872377951
153,-0.617855641781475
154,-0.7191975718702373
155,-0.602833155079287
156,-0.7151179408663346
157,-0.6541447892784022
158,-0.7028250321368599
159,-0.6852866129275802
160,-0.6716893772484857
161,-0.758104261092668
162,-0.7020270495472525
163,-0.6750746898426131
164,-0.7044838588706192
165,-0.7184696926244589
166,-0.6277573389368166
167,-0.6677436771530019
168,-0.6728975211249122
169,-0.6486600097557278
170,-0.791580670903085
171,-0.6346474044878613
172,-0.5691657924114624
173,-0.4915696253712639
174,-0.7143002070783152
175,-0.6199024120706615
176,-0.5826593961892035
177,-0.7645051607459724
178,-0.7379528740601253
179,-0.6584545960884276
180,-0.6162704561359795
181,-0.6129258540051865
182,-0.5997462556231228
183,-0.5527305110921934
184,-0.5880983913196061
185,-0.6849511093374979
186,-0.675425875521485
187,-0.8141893393261886
188,-0.7745012745542449
189,-0.6388202272700412
190,-0.5508868798768833
191,-0.6131882464836391
192,-0.7727972707108978
193,-0.6073583579132286
194,-0.5751622798119546
195,-0.675745338141096
196,-0.6656590591814369
197,-0.7737386121204526
198,-0.694137464801163
199,-0.6017276933083281
200,-0.6856754044255958
201,-0.6621028136658577
202,-0.7713404271292644
203,-0.594410895263988
204,-0.6892227516653573
205,-0.6538226221338557
206,-0.6892089919763854
207,-0.7216953432665814
208,-0.6427026295665998
209,-0.6305238684419174
210,-0.7288326537378512
211,-0.7228765764692563
212,-0.6781912769665877
213,-0.7963819717904392
214,-0.5745469618107377
215,-0.6680990382786447
216,-0.5994250447437827
217,-0.6124266976251171
218,-0.6460267606173924
219,-0.6236273621980691
220,-0.6543384614127539
221,-0.6459420459111832
222,-0.7825547682336372
223,-0.5801242027844317
224,-0.5954168616057165
225,-0.7060808060721101
226,-0.6763103100730294
227,-0.5164178759362131
228,-0.8094768268687872
229,-0.6820949892166603
230,-0.7289095391594569
231,-0.6049060051182751
232,-0.6698516559692642
233,-0.6596989049349615
234,-0.6470727303821292
235,-0.6706385378696827
236,-0.7018773366034357
237,-0.6954989855125755
238,-0.5796655647391146
239,-0.6807235000676164
240,-0.6519239990997203
241,-0.736325322183556
242,-0.6282569585975886
243,-0.725902586799984
244,-0.6491128389502464
245,-0.5814904313365789
246,-0.5681862225055878
247,-0.50750282302203
248,-0.5579299155587264
249,-0.5697114490569776
250,-0.553197668732045
251,-0.6701867707326608
252,-0.6808352559781862
253,-0.6979514916437854
254,-0.6728588764833645
255,-0.6587694474324834
256,-0.5074139377008275
257,-0.6195392240920181
258,-0.6137589377699552
259,-0.6780306892221926
260,-0.6669226233276101
261,-0.6106262676679615
262,-0.6697434664472357
263,-0.6244546498371724
264,-0.5671941849221935
265,-0.46802892740110985
266,-0.7197535951967813
267,-0.5833389513880013
268,-0.6572735627839809
269,-0.6255637870225413
270,-0.7066237889111545
271,-0.6980073035252847
272,-0.6160819777651332
273,-0.7297529652721694
274,-0.5672122356719641
275,-0.6266754155316642
276,-0.5867117136943334
277,-0.7215625563861818
278,-0.6667757216152317
279,-0.6508824963218245
280,-0.7157054102212991
281,-0.6442730456112403
282,-0.6558416468853141
283,-0.6528396504804165
284,-0.6129596871244996
285,-0.6757400226787575
286,-0.5499685790372779
287,-0.6125454158683035
288,-0.6125682369715811
289,-0.6547413902411445
290,-0.5009969588480413
291,-0.6253934173455076
292,-0.6843117119330353
293,-0.6902456921306918
294,-0.5938800995988587
295,-0.7419658364258747
296,-0.5583456121643324
297,-0.7192631980279774
298,-0.6559898183729296
299,-0.6591511033726554
300,-0.7187639011320666
301,-0.6022215232121642
302,-0.7042160779456264
303,-0.710199673204583
304,-0.6821001619940008
305,-0.7132234584358723
306,-0.6708716087247664
307,-0.643228278013539
308,-0.6029044248375578
309,-0.659306510844395
310,-0.48922913045450633
311,-0.6784383610327963
312,-0.6741166396777759
313,-0.7071014322318148
314,-0.6264660927354851
315,-0.6416291305123016
316,-0.7107378678379567
317,-0.63362916465643
318,-0.6707785925212402
319,-0.6383821394929974
320,-0.7035743995836367
321,-0.6316124360993324
322,-0.5504428202425481
323,-0.6918219837431385
324,-0.528808702320312
325,-0.6634793572564558
326,-0.640560966079465
327,-0.7041032696758518
328,-0.6219778825465092
329,-0.6704719133197025
330,-0.7294155223706855
331,-0.7185678790413077
332,-0.5841114298984713
333,-0.7007572219453996
334,-0.6025872456796544
335,-0.5879524541168838
336,-0.6304033837432363
337,-0.6088685023292664
338,-0.6875006178996864
339,-0.6758083818131626
340,-0.6011092072406792
341,-0.5707822529084811
342,-0.6849983933822859
343,-0.6050953996857735
344,-0.7509004285382676
345,-0.6163409470059141
346,-0.6404506802169334
347,-0.6176124446555107
348,-0.6540032266260821
349,-0.5752571537702218
350,-0.6718240996744194
351,-0.6576953686767529
352,-0.5055123317982689
353,-0.6247950427482591
354,-0.6165877985615841
355,-0.6700149697618961
356,-0.6951689630570879
357,-0.6530296092318951
358,-0.641171552515084
359,-0.5627278895901575
360,-0.7377422361295041
361,-0.664794521456953
362,-0.6976751747726178
363,-0.6730412623680433
364,-0.6161094906760085
365,-0.4595602675777279
366,-0.5386465154161172
367,-0.6436053539887701
368,-0.6477563592638408
369,-0.6807225265583956
370,-0.5395969960925486
371,-0.6418002414839592
372,-0.6918522154963025
373,-0.7597733567691317
374,-0.5782187974537318
375,-0.6526321254505563
376,-0.7225650388649381
377,-0.5945249607071761
378,-0.6997516471749984
379,-0.6569062223770239
380,-0.6621718097691096
381,-0.5763500898655657
382,-0.6364387270673971
383,-0.804683049569498
384,-0.6395622484824545
385,-0.582925154946299
386,-0.6569532366132275
387,-0.6914473440399621
388,-0.6568429447080248
389,-0.7454109521360676
390,-0.5984250169991868
391,-0.5838504947766611
392,-0.6034393588412604
393,-0.6161801652096203
394,-0.6174471987901478
395,-0.6490794213705053
396,-0.5082162573656438
397,-0.5613739091345232
398,-0.671309586092778
399,-0.6593101833861871
400,-0.6102997840867894
401,-0.5825097516948645
402,-0.5980083804981025
403,-0.6307000373024829
404,-0.616633959064405
405,-0.6805541728899278
406,-0.6554809645060635
407,-0.5838748887734001
408,-0.6192829570340657
409,-0.5583356667215577
410,-0.5443811661359815
411,-0.6375979200538126
412,-0.5061673705528515
413,-0.66782168682017
414,-0.6611196872565348
415,-0.5764611447440766
416,-0.6521322384277662
417,-0.5882558382350043
418,-0.6095553444730396
419,-0.6028439495072843
420,-0.6334009875762586
421,-0.5546815304401951
422,-0.6184975044404905
423,-0.5848723202538562
424,-0.6858146267906988
425,-0.6527183017923579
426,-0.5735403005151296
427,-0.6369351333457953
428,-0.6367128378319509
429,-0.6778442303652593
430,-0.6187307189193121
431,-0.6762260320445954
432,-0.6502225917487079
433,-0.5197603927337349
434,-0.6239421144892068
435,-0.6455246554844238
436,-0.5709518915760204
437,-0.5978943874103614
438,-0.5970556642081579
439,-0.6151293348492188
440,-0.6423944840147724
441,-0.7242056045207554
442,-0.6958075743306864
443,-0.6674632038980454
444,-0.5571115548775728
445,-0.6659906144621373
446,-0.6356847734596319
447,-0.6520036619870727
448,-0.6477824930586967
449,-0.5684685684506602
450,-0.6663053892641451
451,-0.5800412432076689
452,-0.5666082175887642
453,-0.7275275415064937
454,-0.6118908653722951
455,-0.6302630815050512
456,-0.6884218449997166
457,-0.7087957306364293
458,-0.6221152523359288
459,-0.6762249392518752
460,-0.6209048883347326
461,-0.6139884807651781
462,-0.6801141892160885
463,-0.491326339496149
464,-0.6258178873323895
465,-0.7240976553343627
466,-0.601952264080128
467,-0.7218840785007241
468,-0.6652666158935612
469,-0.7275730785536647
470,-0.6546421984324499
471,-0.5816815945460024
472,-0.6234208212152701
473,-0.6132668399537605
474,-0.5309664791159191
475,-0.6130092152156855
476,-0.6480738940269385
477,-0.6393966861057877
478,-0.6966846186804181
479,-0.6628069345107358
480,-0.5578122527782969
481,-0.5792469736220239
482,-0.628219433620039
483,-0.6732932476433116
484,-0.6809496193681313
485,-0.5562769506657825
486,-0.5130432206950303
487,-0.6733433036194285
488,-0.5780159079463537
489,-0.6656049835642692
490,-0.6113446902672168
491,-0.5779256049639205
492,-0.641322594605852
493,-0.6547414035207384
494,-0.7242875751091978
495,-0.5665749721834914
496,-0.5972743761046506
497,-0.590661693580004
498,-0.5456539435092473
499,-0.5939789965680855
500,-0.5748087226103262
501,-0.6241929251397403
502,-0.712322290823746
503,-0.5542922395657899
504,-0.5890891722445424
505,-0.611697714300019
506,-0.6424425558652928
507,-0.5015656729165746
508,-0.6464600067643399
509,-0.4878492261118332
510,-0.7240622060346481
511,-0.5702574350115212
512,-0.6364600051721674
513,-0.5876124670525695
514,-0.723170550727772
515,-0.7223382605493361
516,-0.5842897468916055
517,-0.6277053212466002
518,-0.6169435949963143
519,-0.5954987653530995
520,-0.5181067054965809
521,-0.6315109963504194
522,-0.6034775417014965
523,-0.605724611389237
524,-0.6039272359925889
525,-0.682275354659512
526,-0.5486289126283076
527,-0.7406987337065194
528,-0.6007924757663391
529,-0.6381150145581362
530,-0.5743409935786215
531,-0.5681608178619827
532,-0.6779293265057912
533,-0.48235259653491874
534,-0.6147407585631014
535,-0.5116944489048743
536,-0.6607624441792599
537,-0.6280177057043197
538,-0.6423628498206942
539,-0.5966834239224083
540,-0.6011213074175351
541,-0.5681129690505821
542,-0.557313206026957
543,-0.7468469947548491
544,-0.6625604959711772
545,-0.5159589596459655
546,-0.5240788733289502
547,-0.5378381932843015
548,-0.7177237370639395
549,-0.7169433373826075
550,-0.652488924193028
551,-0.6633095312653413
552,-0.674558990368283
553,-0.5777059741270326
554,-0.5712660400595564
555,-0.7045727420809275
556,-0.6372743710304396
557,-0.6076023262656471
558,-0.6447783717420682
559,-0.6089683683094643
560,-0.6505759434473075
561,-0.6392727561244159
562,-0.6427868597955851
563,-0.6665369954406513
564,-0.541432420996842
565,-0.7303410433834816
566,-0.7322247158694853
567,-0.5556618143454152
568,-0.6092247498721509
569,-0.550524684953969
570,-0.748530627048374
571,-0.7355103808163082
572,-0.6361490968686251
573,-0.7067457051814952
574,-0.6098139210403106
575,-0.6138995124371948
576,-0.6458289076841252
577,-0.6581585238196891
578,-0.6467554227435451
579,-0.719695891140437
580,-0.8061288113868039
581,-0.7043460549354057
582,-0.5083822071388511
583,-0.6730047933305296
584,-0.566596005753462
585,-0.545361156728178
586,-0.6197024710499078
587,-0.6431794359170043
588,-0.6094398273871422
589,-0.7490196582673925
590,-0.6661342868614122
591,-0.5868284833689602
592,-0.5250864483477268
593,-0.6248382725088997
594,-0.8350830580579093
595,-0.5952230004700103
596,-0.6461551402612968
597,-0.6431401476168866
598,-0.6214069318109332
599,-0.592754742376252
600,-0.6315427095151949
601,-0.5968156662818689
602,-0.6964432759020214
603,-0.6666190898690102
604,-0.5265917674806013
605,-0.5843567955313629
606,-0.7518102338079974
607,-0.5876948964307351
608,-0.5667480676316063
609,-0.6211044537399124
610,-0.6817365883983069
611,-0.6658187945379144
612,-0.6963089592668953
613,-0.5379629050767987
614,-0.6372732274566635
615,-0.5867776670330225
616,-0.5374615971500536
617,-0.601785545610036
618,-0.5871019697465486
619,-0.5876374161619431
620,-0.6511581572793083
621,-0.4804354372067249
622,-0.6873001711094553
623,-0.736349906834844
624,-0.5219770912295123
625,-0.47927553849291404
626,-0.7911017277694633
627,-0.5102431017534799
628,-0.5428973681881064
629,-0.5678728623458865
630,-0.6348233030597529
631,-0.5946201366130919
632,-0.6890355246966279
633,-0.5250923549471678
634,-0.6143808419426822
635,-0.5978126338497987
636,-0.7167557831658053
637,-0.5618890896462763
638,-0.5644645416335118
639,-0.603094620157975
640,-0.5501633975110282
641,-0.5746436212234216
642,-0.7259422210674107
643,-0.6458465974245013
644,-0.6710951822547238
645,-0.6834144968251209
646,-0.6173544722315037
647,-0.7487271335121697
648,-0.5939095451523208
649,-0.6249225456909138
650,-0.572872777372171
651,-0.5934164200027894
652,-0.40146514880785367
653,-0.5901376727168188
654,-0.5981678121754748
655,-0.5962641845433944
656,-0.5553048061922488
657,-0.531914594167643
658,-0.6500527305561155
659,-0.6161869904166614
660,-0.5289050149268757
661,-0.665383860231155
662,-0.544677936909908
663,-0.5762010541917244
664,-0.5802981130308206
665,-0.5624013700919661
666,-0.610377303136574
667,-0.5196970499505598
668,-0.662271097499025
669,-0.6538289434509366
670,-0.6198169343067115
671,-0.6516574095904908
672,-0.5805590706807826
673,-0.6216279088136474
674,-0.5743847612204267
675,-0.7236438306007725
676,-0.6337109484277986
677,-0.5794568168745594
678,-0.6058605430437695
679,-0.6914141608746638
680,-0.7534177451938199
681,-0.6501882217773749
682,-0.6556852316160576
683,-0.642669223598837
684,-0.6467205313533358
685,-0.6311750980730889
686,-0.6450774339490817
687,-0.5838204930724031
688,-0.6081059843432147
689,-0.6932492262533415
690,-0.709731047266837
