eva_count_list,eva_value_list
145,-0.46565188491529774
146,-0.42819850178679647
147,-0.4894184681319843
148,-0.5161606991521286
149,-0.4862671401245525
150,-0.5265750536075925
151,-0.4701284879649862
152,-0.5156261944983582
153,-0.5343197858592892
154,-0.4714159032961781
155,-0.5201525865649645
156,-0.5428631387412538
157,-0.5064115342381644
158,-0.4291798180387489
159,-0.4634127403780671
160,-0.4841331228908957
161,-0.5051017091426468
162,-0.5763291564679565
163,-0.3528755486963924
164,-0.46200426725365373
165,-0.46805809696074857
166,-0.5318258743684423
167,-0.4532526907932929
168,-0.46199627014391015
169,-0.5224981828640319
170,-0.4973794402864491
171,-0.4335979650867764
172,-0.6232304240373059
173,-0.5097340591013401
174,-0.5488420069518399
175,-0.4779982392803926
176,-0.47613630349489033
177,-0.4809442751074509
178,-0.5170260259760451
179,-0.5288818311954773
180,-0.530067858668803
181,-0.47258302809321695
182,-0.4761711997852764
183,-0.4809099824696766
184,-0.477453571749934
185,-0.4850966616156806
186,-0.5003096619383067
187,-0.5001400731047341
188,-0.5672525727342159
189,-0.45317691618442557
190,-0.47907733440356504
191,-0.5446234821170577
192,-0.519621931705944
193,-0.5537323502715101
194,-0.5145760766211055
195,-0.5659126788682182
196,-0.4905491117927004
197,-0.5577159437100875
198,-0.4792817613412117
199,-0.4730621856702518
200,-0.4964931863540369
201,-0.5436417079785099
202,-0.4728413321250674
203,-0.5344399744193419
204,-0.4153690131414286
205,-0.48722631985869624
206,-0.449440825815942
207,-0.49520470487030843
208,-0.5195201332312485
209,-0.4840013160475457
210,-0.534028366657929
211,-0.46162008017049033
212,-0.4686302230319396
213,-0.4759807624652752
214,-0.4254842090742019
215,-0.566943102271106
216,-0.4982681048215395
217,-0.512224711041179
218,-0.4885101619109438
219,-0.596837418416911
220,-0.5810295969252987
221,-0.48122310899317694
222,-0.43822618706876043
223,-0.4762765650382207
224,-0.5402439234537842
225,-0.5308502073767131
226,-0.5278505049171889
227,-0.47870918381843924
228,-0.453596982151407
229,-0.5414754362528649
230,-0.5195543122049889
231,-0.4882644877000041
232,-0.517906748654354
233,-0.5026690435059179
234,-0.5314570779683191
235,-0.5228236190967652
236,-0.5585402221499057
237,-0.5416756275933268
238,-0.47163690329391583
239,-0.5434453085587915
240,-0.480338823748861
241,-0.5037875824894384
242,-0.5399382269640167
243,-0.5604925355583237
244,-0.5469413455378828
245,-0.45689389095226807
246,-0.5224196334920665
247,-0.514666859001215
248,-0.4914924800692658
249,-0.5772982286331728
250,-0.5315155438439257
251,-0.48942717559918136
252,-0.44627724168964455
253,-0.5609844014027668
254,-0.592234231206173
255,-0.5344492379983447
256,-0.5367995657854975
257,-0.4969064440947745
258,-0.5474111823925174
259,-0.49914449710458825
260,-0.4273908856094347
261,-0.45576238728125745
262,-0.5445663930119695
263,-0.5146989398306696
264,-0.53396772890693
265,-0.47353014284461137
266,-0.49733987232590293
267,-0.44723287285743013
268,-0.4608876081735683
269,-0.5141218518553982
270,-0.4615381026208915
271,-0.5101299981281311
272,-0.49108657212972184
273,-0.5017231483749917
274,-0.44536175816368545
275,-0.45456705558831445
276,-0.5525608283910731
277,-0.5340595916259588
278,-0.5205128005343862
279,-0.5013957148537724
280,-0.43719167161791717
281,-0.499745310429359
282,-0.5128288450254914
283,-0.4914496020816162
284,-0.6100352289089234
285,-0.4941769360893872
286,-0.5017857641362601
287,-0.5175573650246383
288,-0.5062330206666493
289,-0.5087690818628843
290,-0.511880646683868
291,-0.5710242922308602
292,-0.529911766166946
293,-0.45647360222871647
294,-0.5177868317218286
295,-0.46994616606538653
296,-0.48773209443478943
297,-0.46326815716090763
298,-0.5150237856878875
299,-0.528620151527012
300,-0.5086270940559996
301,-0.524569015659602
302,-0.4986024140002491
303,-0.5188668929053265
304,-0.500366999857998
305,-0.39416928829369313
306,-0.5019822332230955
307,-0.4983659738655244
308,-0.5267124981756375
309,-0.5291412928038028
310,-0.47575710548611616
311,-0.5363775366919069
312,-0.47561871528475025
313,-0.4201161407897162
314,-0.4127929013225103
315,-0.48128796947611024
316,-0.46326478318876596
317,-0.40033716056910584
318,-0.4795029394557765
319,-0.5421801191126806
320,-0.5198694175198153
321,-0.4461766032027997
322,-0.5203114475742276
323,-0.5178564540685209
324,-0.5266932254709794
325,-0.5148629446582754
326,-0.5668501579272712
327,-0.5620075177778545
328,-0.5307268977384564
329,-0.5153681382501606
330,-0.5413219092341369
331,-0.5141027909948402
332,-0.4956312773652881
333,-0.5059747035150416
334,-0.4854179156083365
335,-0.47998472369614564
336,-0.4729278739535836
337,-0.516619778041254
338,-0.5884207941367716
339,-0.5376235322199727
340,-0.542055968601144
341,-0.47329674237631447
342,-0.510584220454291
343,-0.5192152166689732
344,-0.5012153106456402
345,-0.48958877250457816
346,-0.5103690512922385
347,-0.41141912678162973
348,-0.5212517809851851
349,-0.4647785470431339
350,-0.5159258747400436
351,-0.5129346559857944
352,-0.4352022832812712
353,-0.49495578682982033
354,-0.512404127141148
355,-0.5052948490197632
356,-0.5344818262295018
357,-0.44375502956821167
358,-0.531170980223779
359,-0.4596823761731222
360,-0.4858108974132798
361,-0.49530616178564946
362,-0.5089231409773884
363,-0.5050582563017895
364,-0.48119714405599323
365,-0.4378088725280442
366,-0.5115629221070678
367,-0.5338470333390328
368,-0.4771686274050535
369,-0.4463058005460785
370,-0.5338020652799289
371,-0.49767606394617836
372,-0.4536396374344952
373,-0.4948398412588042
374,-0.44949027899157645
375,-0.47776546257431834
376,-0.50063610102575
377,-0.5392309561219083
378,-0.5130893790711453
379,-0.4589703815084734
380,-0.4782766778328405
381,-0.5899903200772195
382,-0.5212672507975463
383,-0.5050784221511336
384,-0.5756685588469914
385,-0.5111370010784679
386,-0.4844252810472155
387,-0.5631731157024372
388,-0.506815213597409
389,-0.502187295607777
390,-0.5061574868292329
391,-0.3947826170697736
392,-0.5036406428925889
393,-0.39342895101618675
394,-0.5186374618336981
395,-0.4984681109722535
396,-0.5333160676001146
397,-0.45370356914261656
398,-0.45664364000486835
399,-0.5645131846492439
400,-0.5897120869730914
401,-0.5686707976257754
402,-0.4831989921791614
403,-0.4796079315241796
404,-0.5602217692580481
405,-0.5258937339430473
406,-0.4518259236118241
407,-0.4387573799024785
408,-0.49173960735150823
409,-0.5467893760546048
410,-0.4380704788069048
411,-0.5290273830434613
412,-0.5330643194501162
413,-0.5358771198159927
414,-0.5482542196060265
415,-0.46660740145216517
416,-0.5217427775152681
417,-0.46367734582377046
418,-0.5480822644378168
419,-0.5037655307179325
420,-0.571100364837678
421,-0.49445538303588676
422,-0.5240127770205029
423,-0.41797988371868716
424,-0.5315660433224549
425,-0.4958061347350663
426,-0.5072104548717271
427,-0.43246999586022783
428,-0.46890532983673666
429,-0.45349677177131575
430,-0.5497714446158248
431,-0.4249720142611128
432,-0.4816915243186551
433,-0.46044349269422835
434,-0.5492970714081785
435,-0.5024403058421794
436,-0.5598102840199817
437,-0.4846712157985606
438,-0.5451651383554964
439,-0.522901472422552
440,-0.4035174992160117
441,-0.5170526503273929
442,-0.536400391311824
443,-0.5158384714848024
444,-0.5092436632993371
445,-0.49966032494019197
446,-0.43909077833647603
447,-0.5129479548360643
448,-0.5082925311848783
449,-0.5064994577431079
450,-0.5642645408393225
451,-0.5025101392971691
452,-0.4995289689361721
453,-0.5262052848235368
454,-0.5285400053395473
455,-0.5656610103689879
456,-0.47323957163433594
457,-0.49248102866962273
458,-0.5102223472636018
459,-0.4912402281594712
460,-0.4893174940294084
