"(3, 15)","(3, 16)","(3, 17)","(3, 18)",eva_count_list
8.78559156092823,8.822885327318987,8.41813936230528,8.600107746844916,37
9.12887463632531,9.21591987920413,8.443951741778985,8.580746299761312,38
9.00447681236428,9.17276317634025,8.460396614133435,8.671643576322314,39
9.017483635339692,8.91799980372886,8.405070570944227,8.559895349361538,40
8.851943885702692,8.941100655070063,8.358545617185202,8.53950452218497,41
8.80916307051177,8.884591819118373,8.321205996743116,8.609291489495906,42
9.12971352091989,8.88899379673281,8.407638543518672,8.60895527821622,43
8.985704923034856,9.2386960523005,8.388026975920624,8.619986143375785,44
8.928788913888129,8.975821952868904,8.511674927005227,8.58201229725656,45
9.110950307271604,9.109320730635941,8.464671328967814,8.633674174529522,46
9.056656570952256,8.893589897703603,8.471533484597655,8.632732562049458,47
8.985070608306113,8.860894504156914,8.466418273434282,8.63368616220906,48
9.105587036640262,8.929238067804894,8.389451918948922,8.649081783074056,49
9.134737523067304,9.250297034290242,8.491010504815524,8.64135639810595,50
9.030359248261298,8.91927095111031,8.43697065223345,8.53101038128126,51
8.9147670946864,8.965846194059239,8.349030701351973,8.598344101542768,52
8.992766402831062,9.143122172331806,8.5651394312188,8.708077562379714,53
8.860703952732262,9.034618580239668,8.58886885042898,8.661203268811898,54
9.050052427259047,9.012034267431229,8.438676218273253,8.703192631537394,55
8.890460500563737,9.173840814344201,8.544664416085187,8.693464822675843,56
9.197048742302966,9.036933323811763,8.597623200012013,8.62393558329677,57
9.063822605218373,9.095159403148156,8.564870692365563,8.7359782950187,58
8.986086650888398,8.88053605772777,8.466653336088863,8.644387932262013,59
8.775077313172597,8.960939417070733,8.443179771366962,8.695155123423554,60
9.099853691114843,9.016646001791957,8.362070411750382,8.623894158245884,61
9.123534653366093,9.087849474244319,8.506911807640908,8.717133587634425,62
9.017380095096925,9.016195538407505,8.520271493033544,8.692360380511756,63
9.194144419303024,9.064261648718544,8.614741873973795,8.723105955479323,64
9.068388385749202,8.872115874780528,8.443569797647989,8.613390777556164,65
9.042323948706349,9.226183839454414,8.388826694963166,8.663461373000384,66
9.081445169993238,9.289818737210723,8.470341579781559,8.664002541448035,67
9.005333849783312,9.108593079057846,8.611968380738926,8.712545926689385,68
9.00211969429329,9.33822663037128,8.296821337521248,8.568871450642629,69
9.137285705297547,8.876167984469234,8.545436925501466,8.666144481085759,70
9.128764819435386,9.090143505486484,8.57726670006468,8.723108355996644,71
9.24450981678877,9.281076467949736,8.511262002074924,8.629548948978428,72
8.997425703338115,9.178702888644205,8.464867458826093,8.70589967688521,73
9.140414196842846,9.060202516510506,8.453176249597904,8.561502720082308,74
9.192702289216808,9.238617417257013,8.647628040157615,8.691373420012333,75
9.273192778546532,9.05874845737642,8.696587333901707,8.794377706751956,76
9.031113194357255,8.927729586838757,8.446745510295752,8.658537403608834,77
9.093398523687497,9.00064148237042,8.49752348105363,8.677646202240298,78
8.90890822506392,8.96122896969624,8.500081066303894,8.70544812312922,79
9.327267305569999,9.073325355751441,8.65230125190362,8.785113866205883,80
9.004373679115542,9.138337094462248,8.551933332998512,8.64813807964561,81
8.992472996783839,9.057181735757116,8.5541280099985,8.675918778865542,82
9.029531016531653,9.034431313409174,8.588584730812766,8.7252857924173,83
9.211266508395626,9.147026298065128,8.706155859501292,8.78920041335964,84
9.234372194337125,9.070257454703471,8.669135269377586,8.7982133469488,85
9.253859436475002,9.06871490255965,8.613674977112098,8.763852493747038,86
9.215094864687279,8.832936855405624,8.488202423456233,8.691038127097011,87
9.14463007555027,8.986633853725674,8.567893034451313,8.746135377142986,88
9.108376947999478,9.26359867366779,8.667315998692667,8.781867541509076,89
9.086039323204826,9.316402188464291,8.49684045419314,8.689243268832271,90
9.260283301462142,8.954211963079498,8.568341519921576,8.764538960123915,91
9.150584040194122,8.9485651676645,8.558257008345638,8.699019526325534,92
9.009259192982732,9.090315239474233,8.680373281859655,8.787735658813938,93
8.977640985449105,9.127048764178163,8.55401407786019,8.770537178109901,94
9.230061726723012,9.182356705323162,8.569847631170155,8.745038353361327,95
9.071318380023907,9.021703073043913,8.603661038810168,8.713023986457925,96
9.0509032395408,8.909041817158228,8.556250864967529,8.698383050237233,97
9.301774241136915,9.17284336066989,8.53923285737855,8.672755589539602,98
9.169439576339299,9.318484959607373,8.545437820765802,8.725741823452731,99
8.867610647199678,8.904484437437857,8.593414612337952,8.81288022761091,100
9.256209454786793,9.035756351858502,8.718994517227527,8.8062478969474,101
8.705061640620274,9.160763272186156,8.582658844073185,8.759060713853883,102
9.00204671773929,8.86511159549055,8.386906663023405,8.6167279052749,103
9.095285149364802,9.047086591819834,8.646465827540224,8.728376210000066,104
8.934981474316228,9.050820957558546,8.624850800433512,8.742381969422244,105
9.093629620633465,8.958166004791641,8.406334764433353,8.654886190445678,106
9.29151855306973,9.083422752113,8.723719691702359,8.712509873497833,107
9.174364360495378,9.110649100892013,8.48632944942166,8.644066568999682,108
9.196010958585465,9.108079868049037,8.760120549471791,8.773462780661045,109
8.994515185668885,8.92621243193845,8.532405844820769,8.704073573141695,110
9.040523818708738,9.044400210974711,8.742767187702515,8.816473370184127,111
8.976567385017544,8.900957127183498,8.657796303651,8.883370630274788,112
9.076015381536171,9.287715090822541,8.520320946156469,8.649731726516535,113
8.984831998520944,9.064555502114914,8.439310456910201,8.644912968095284,114
8.973539592617644,9.210888721190187,8.627429019710416,8.67780139569496,115
9.06091129426171,9.235946409105605,8.502009747494874,8.72849373396562,116
9.156736748014087,8.890329155250777,8.482722249434023,8.57359243281157,117
9.276692875581407,9.042516991644188,8.594086628826293,8.718967434804103,118
9.15368631179292,9.190894338753155,8.696951036375038,8.807390286181606,119
9.025440483083045,8.938448567566143,8.614655597912591,8.678711640037589,120
9.17555736859843,9.14329534287982,8.586885516605744,8.783201211636474,121
9.163752631857891,9.05676416675411,8.623036030878835,8.72628761374907,122
9.329922835624462,9.081109230438958,8.67942186863266,8.724025544908296,123
8.925984617061173,8.946976522247512,8.53207871106257,8.731605091158851,124
9.148417011340229,9.138038800691684,8.703545092093822,8.659784022298918,125
9.270809007543821,8.986186115947202,8.782063000249178,8.837439177273025,126
9.081880335693763,9.2840449644215,8.599164040320241,8.684754597616765,127
9.02771065143671,9.10265278796376,8.624453512996249,8.787237932888695,128
9.13523980175757,9.200499908821948,8.734273873515317,8.750488498225424,129
9.187490394524904,9.142141243526897,8.896561586889309,8.973436058697581,130
8.834025478870656,9.237742586854925,8.768845141536437,8.865521958256995,131
9.220015057701698,9.023291839343642,8.661526704056005,8.767510856072645,132
9.116521222880893,9.111909168705258,8.583544148486137,8.730087387497148,133
9.169451681033474,8.960777859449454,8.717618664363602,8.795461239098891,134
9.124355827280173,9.061911043164383,8.632990083758088,8.665903739378559,135
9.276810398928934,9.235175881630166,8.741411522761146,8.797174436475645,136
9.108893661958614,9.031288211330065,8.663825979700984,8.769113859405264,137
9.012625234459016,9.305893505251346,8.580099037640275,8.678875688792903,138
8.947816849864607,9.233289000379271,8.511566256262148,8.729776546008365,139
9.08941330430402,9.104863129861567,8.56683140689338,8.717482034921883,140
9.037524768635437,9.169627141935644,8.598276641872605,8.761901108925327,141
8.77940877448761,9.191384516161055,8.531144618539209,8.694067520732624,142
9.132970764293635,9.030114040905339,8.746208182199993,8.815706599256702,143
9.037295270260241,9.130153122874937,8.658916855107709,8.710401329072983,144
9.016203222873855,8.937504717127846,8.635390636265203,8.76805495837323,145
9.032335844676497,9.183063122690877,8.405996695162688,8.698404862928083,146
8.944233078652157,8.979300163835159,8.606595039963372,8.700121257509632,147
9.110033689248139,8.953567905876394,8.599714782429093,8.725247489880799,148
9.238838555154599,9.28985040389518,8.485422062500783,8.635559395023465,149
9.169073516872501,9.154736556255639,8.564030985868555,8.723374280086775,150
9.007373213611311,9.039778557404608,8.448714681469417,8.540747590465296,151
8.990457288943016,8.924125044597407,8.588661039651763,8.73571124877646,152
9.145001268901172,9.29998031025723,8.455786976440487,8.634531908826599,153
9.067730859940234,8.931513055023604,8.815857121493417,8.79632673810765,154
8.789122260670764,9.255781523264705,8.801779954852861,8.795718812611938,155
9.26855318053995,9.063824616417484,8.517512934816972,8.63087286777606,156
9.10408313432242,9.373555866680409,8.648929005482966,8.656686580330078,157
8.866976429770949,9.279714323746607,8.675857236736409,8.792793182186257,158
9.019448961068083,9.025537669448372,8.649360240241084,8.786276844617825,159
9.194935968482067,9.084493455771074,8.605171748367935,8.789970223703975,160
9.063579177678966,9.096709747364592,8.483866736601412,8.74088623037056,161
9.204271985300489,9.070761731076812,8.63926709238042,8.681364787380978,162
8.998233262870178,8.904909223744443,8.675753775545934,8.83416196199518,163
8.83126968863257,9.145214937782693,8.799834968399832,8.813687479929804,164
9.067341421286764,9.002060059866043,8.68466057135352,8.651155948736557,165
8.978023830355266,9.29038876813792,8.667719398967414,8.749955442495102,166
9.067126479133211,9.066351348217838,8.891778600936766,9.046454742174708,167
9.239944760468541,8.97789740421782,8.663315376153603,8.747768018549158,168
9.110676646396158,9.151316899076827,8.708213330004993,8.737489781731586,169
8.663587021893113,9.019060800361,8.719719822388038,8.744048676770362,170
9.015686884559907,9.083400775430288,8.771532052799412,8.776265800597509,171
9.33116708321129,9.200779711119953,8.714047567011661,8.738131266772328,172
9.155991758584795,9.332557984719564,8.763194242684932,8.80943111183474,173
8.770928946040163,9.115412120615444,8.550494546734004,8.698168122195764,174
9.098684323550073,9.103400781144762,8.815180987062863,8.861525136789524,175
8.958296423954192,9.128488653089747,8.913130680206544,8.948015431517451,176
8.980173993630338,9.203802192483806,8.449409940251295,8.614990428294744,177
8.868734776854714,9.198480442470812,8.657884225431573,8.78162013861723,178
9.168455002698227,9.033294543660094,8.65667325852549,8.831574806117706,179
9.259659844482247,9.416383834644286,8.67805426008282,8.899174501424774,180
9.179740508306132,9.311505534918329,8.652345223764529,8.787350448326984,181
9.335713615249354,9.139531954455332,8.774470713422396,8.885296789105793,182
9.16497071031397,9.165622958956156,8.76302025828471,8.74075346395053,183
8.979894747232654,9.253456323473605,8.703298931651876,8.720241448923668,184
9.134474921743408,9.049332488443875,8.654638743513875,8.78556343954406,185
8.782147011208245,9.14809161334602,8.800766068797682,8.8621962922486,186
8.999612453175073,9.206410470146043,8.610430880504955,8.722796925651831,187
9.0588273635401,8.947377236791597,8.707799849043969,8.80071365240899,188
9.205492857187306,9.211524310396708,8.616472082458392,8.771119827107592,189
9.255423965744328,9.099640543299214,8.804513353725913,8.734585676459298,190
9.18463348723655,9.05454962519263,8.773427618615893,8.743291925047393,191
9.049259046779458,9.045535780924238,8.656309714911378,8.603186995958477,192
9.21106966152238,9.315405120806904,8.691562490151176,8.67832804730838,193
9.070870040371535,9.110611240405696,8.874552078886678,8.938982183406916,194
9.059168047101027,9.278596371270783,8.736169067876824,8.758308427288195,195
9.161668340308964,9.230822826536894,8.580379664286188,8.71936574301461,196
9.015837986337544,9.119571728389529,8.586916710602889,8.698091790109682,197
9.401576551770585,9.00297005451797,8.698502231676493,8.698309382155553,198
9.147504928228166,9.252782843125335,8.844773591915155,8.86791373250827,199
8.837769445894143,9.232612451914175,8.607894012347355,8.800385840252744,200
9.22810159133028,9.292745669325706,8.718231490908192,8.845838767586882,201
9.076406214770335,9.098354788233166,8.603208727012072,8.648322254718062,202
9.15110285709834,9.221384017122142,8.843608949023565,8.881101910602187,203
8.703288023870535,9.110018351184397,8.886119225562108,8.82687316864779,204
9.258491520732877,9.116756428766287,8.728192231878197,8.831650597405702,205
9.156372961872783,8.910009097055688,8.622780204250166,8.679587081425971,206
8.887192501839838,9.287260766285312,8.721220610943686,8.811212567773921,207
9.18996116706339,9.206007720895556,8.631792305527394,8.723461711049692,208
9.098239796243218,9.149877685598359,8.953743664494688,8.9399677722185,209
9.080542761921944,9.233962500075277,8.583409361227373,8.60636623907681,210
9.125221319369619,9.292243520299614,8.88087899905924,8.897295304953952,211
8.976926903487584,9.257447716729557,8.72356800695456,8.783311016720521,212
8.78951585436849,9.072018979392542,8.605416619133125,8.728785867622559,213
9.256587098140098,9.214282670784105,8.750068220748975,8.901429391730051,214
9.07214271139649,9.385280954694982,8.828654512147388,8.905117518472192,215
9.208397959046993,9.202037067465945,8.707625932386444,8.730416428635532,216
9.029659574434188,9.219450149859128,8.74651236484493,8.793560823283325,217
9.150762894202293,9.202927511940079,8.620067241394876,8.814373439032186,218
8.960062375603078,9.102128525605519,8.953746596824892,8.906434029428851,219
9.131592028464686,9.136756432892266,8.645110782357937,8.74985125926421,220
9.025326511676354,9.093777838303819,8.892868328280795,8.95281823554182,221
8.752859012557899,9.219998098816516,8.603417669026218,8.699262334175614,222
9.200592526085547,9.206811504828362,8.824550411638931,8.887455880732876,223
9.374105440213745,9.15027816049474,8.715192075217951,8.844772436044966,224
8.948475469845299,9.150613662614678,8.722108412309753,8.750320848455313,225
9.11501199578704,9.343986005877575,8.581829174884353,8.725667793490391,226
9.211253756192074,9.095887296033535,8.78940921057231,8.819038315816737,227
9.039031532919525,9.163983044284965,8.475612576935855,8.750221429302096,228
9.108323968847387,9.35730285360326,8.624579021154384,8.686062632894338,229
9.043630240686523,9.137298922424314,8.662991728550882,8.769066925476158,230
9.245672645208177,9.264125240729205,8.625277314916527,8.765388089823883,231
9.274309412385708,9.193610813149972,8.781475038665821,8.765769313200808,232
9.21791294992251,9.12017744366474,8.61884577058241,8.698149289765773,233
9.138161944240737,9.271370830185077,8.627760840671245,8.754512022885459,234
9.031406955487853,9.330595599269293,8.597121588838386,8.768814792779542,235
9.284048275131514,9.125407609282588,8.701031859278638,8.712034357247637,236
8.92801098520889,9.140146427686878,8.686566648544009,8.801906614344851,237
9.342948083649343,9.312247392554706,8.71356206072818,8.817209150588534,238
9.002001860797746,9.234655489581204,8.830399799757663,8.903557803429042,239
9.255817024977711,9.219959194968535,8.747891562932065,8.736082473048677,240
9.025117344481066,9.17093468672498,8.704317842500647,8.807036224470222,241
8.985742367713886,8.94202483347288,8.82040042664522,8.958511439192849,242
9.085545892440997,9.044811440301988,8.496378441002294,8.757538154639555,243
9.104603494164845,9.1985693190365,8.72836505102752,8.843374972765831,244
9.199381402010477,9.168991792431509,8.806804607484496,8.897280661953213,245
9.25717132784492,9.20169825510725,8.743290192269406,8.797874553909718,246
9.323647221080696,9.186663581079076,8.903465914884567,8.98975719831306,247
9.398415404715866,9.240653016880989,8.851161568850273,8.759779622371514,248
8.985266443665314,9.216486176253849,8.650523334432368,8.76080115422432,249
9.333545468596803,9.25429543824906,8.802024500719037,8.855196238018463,250
9.247975957209976,9.152713596936701,8.53035157573359,8.66050156195405,251
8.812909483777558,9.181667930901677,8.617890930689196,8.731711983563441,252
9.199101251561235,9.099557089067535,8.810980624194338,8.8972395279593,253
9.192165872531229,8.94667331756655,8.75620813588655,8.9516486174522,254
9.002176844923415,9.268063682319575,8.837639194422149,8.782398515096766,255
9.216674919153736,9.231318029621539,8.706093359616837,8.846569726170255,256
9.154402710435518,9.092965139078386,8.591348567339102,8.759487403064547,257
9.13942178003677,9.033336014503977,8.83845952735323,8.901159913497303,258
8.95922492238191,9.024492071980864,8.808543627252186,8.751162647323188,259
9.281322317233982,9.359654360331984,8.491008981469726,8.72615267656592,260
9.300425549662354,9.185830178051292,8.748666140158546,8.77175562393611,261
8.87220128380374,9.144228485096203,8.642919176863277,8.777691668053134,262
9.267597502256788,9.148926052150298,8.778114281492117,8.88060765959018,263
9.285047252917067,9.083126738275872,8.817391278762656,8.985710542444554,264
9.235866839845226,9.341116890502608,8.790645042826338,8.831161745712233,265
9.17489398890216,9.202040227040758,8.629885745114393,8.887604540195705,266
9.23318498483933,9.13144381910038,8.648228002576213,8.724771258744312,267
9.166657890073816,9.245936335067373,8.710512382771991,8.760204028829628,268
9.039962285200454,9.152769824457975,8.615491354902916,8.675189097072971,269
8.83732364436263,9.168394694925261,8.64317698969318,8.87968872523201,270
9.206560994780407,8.966383354353233,8.659055703046132,8.755086412094295,271
9.05119672546628,9.194264816489456,8.85119872248858,8.999546401198618,272
9.019682659244372,9.108976437413027,8.625529823801765,8.80921931032793,273
9.104476251971388,9.203771277893864,8.829038569674406,8.900741713117862,274
9.16510049766013,9.17669911522813,8.714821746924988,8.90609538200231,275
9.307744974478855,9.420072785283455,8.70198600588492,8.689957226986094,276
9.173880098101861,9.007510964425654,8.774277187782198,8.848497187047606,277
9.206315134179562,9.152816074300086,8.661205453078285,8.770967408227257,278
9.034191619344536,9.054520264360658,8.816160446228269,8.827683182619692,279
9.00633311924022,9.24566403000684,8.731404950018737,8.854626851810778,280
9.27433124789609,9.275089548312337,8.587427010619324,8.727281851971464,281
9.168164705768195,8.856692688178356,8.791608544596759,8.934862757509752,282
9.1999470614537,9.102874431546926,8.802823642625118,8.746403276312327,283
9.041566883221536,9.180513101452135,8.810279150333695,8.734839076600258,284
9.1539629065777,9.127507999232453,8.665187233061202,8.784327748922752,285
9.088171975617552,9.257866197749758,8.77785331082533,8.910034818493493,286
9.258572857512313,9.28377007632189,8.58251433195622,8.719747353870154,287
9.258498555570053,9.123667385487252,8.777655891406607,8.872483858252872,288
9.109227772875698,9.18014293337434,8.624095308445202,8.691409046599528,289
9.147106189966188,9.354621109906372,8.716108499962624,8.874540112733992,290
9.19110105681213,8.991382885624947,8.750420116699367,8.87689433853123,291
8.917989759668682,9.236793009470983,8.697174566325641,8.785139689384645,292
8.938462536745053,9.135189018340517,8.673166977386987,8.878513844912474,293
9.050834334146321,9.272632668777586,8.541377412043081,8.74103254376351,294
9.113024381534924,9.18205286799905,8.706305832374204,8.83578837055595,295
9.27107340970401,9.290086842359766,8.595675119184396,8.701738116162641,296
9.146212546388929,9.24691616954482,8.59913615547663,8.689593586237706,297
9.158564290241298,9.221228396617061,8.523206628891733,8.749167433598673,298
9.319921388099544,9.211746036200921,8.508198922619378,8.653338689054538,299
9.041842258987304,9.26235990447234,8.651949577295898,8.777117233754288,300
8.94999783896122,9.050097644281447,8.624400303770562,8.86858275343577,301
9.35859321337438,8.97370194239243,8.48971620145599,8.664880860489408,302
9.128141779472367,9.085372181105503,8.671315007490284,8.859988863003627,303
9.15054852833165,9.10511195838792,8.818109321453681,8.903195775093813,304
9.202007408301377,9.105763730989842,8.711384881183056,8.826058281696236,305
9.16632144545152,9.008955546399132,8.61325966899388,8.740147575079034,306
9.20235482652339,9.196775306034377,8.673310218952203,8.716076410106762,307
9.179719824398116,9.169877619297118,8.757584289476158,8.921507669249085,308
9.193729401939283,9.082694524359281,8.599502513457802,8.708089977198073,309
9.414409308870908,9.400891568646426,8.577305909973605,8.745291912018661,310
8.927384622308535,9.148515984855836,8.786200235886124,8.838550732484785,311
9.21822793163911,9.02978209402772,8.841400519050207,8.796949549398386,312
9.072284032352794,9.183352426130838,8.50640738270376,8.67641833584531,313
9.061246887160163,9.28115462563544,8.872853159649612,8.967515145951072,314
9.068987486409437,9.17872593685559,8.869986075457664,8.94534895686204,315
8.92707758600274,9.128863484433154,8.612045311697884,8.691034285839898,316
8.938811207716423,9.109504817785446,8.752362897140387,8.90336270482047,317
9.136159347321698,9.24541430712287,8.736408248494755,8.813750154625083,318
9.350468337826157,9.061515918587052,8.458790604594673,8.790979388085152,319
9.030244017471723,9.16183331513642,8.629729027534587,8.678306571703486,320
8.957517221887361,9.33454946878952,8.634145870124835,8.848375032532228,321
9.29845910359877,9.222622088595845,8.7830427232068,8.958115285457213,322
9.150773114865464,9.070664547482336,8.843612024548296,8.945734602796769,323
9.241836434593145,9.271932480034454,8.794273404696195,9.020420091067104,324
9.2578009733351,8.914469882091083,8.804838560488815,8.84942414850468,325
9.012299199075331,9.170902120801232,8.722191740001023,8.90445518434468,326
9.115538880246273,9.175392587706922,8.663153750962621,8.934645222480615,327
9.248258963716994,9.063354688594405,8.546767074122938,8.798810158495852,328
9.131347743433066,9.152933990375539,8.707209117635909,8.84681098237439,329
9.068132428071497,9.127633841016305,8.7938698694859,8.993633764040524,330
9.107044005324559,9.269186201936387,8.667075456871528,8.69452402560928,331
9.044390730882322,9.201806113721165,8.776707212615014,8.912453230487992,332
9.145691305474145,9.173253132615049,8.528882865466702,8.720417097262036,333
9.134199250279735,9.155531374989739,8.96649549820788,8.996403479377324,334
9.147445904514495,9.031864059390651,8.737879980237238,8.875573294709799,335
9.161555151817533,9.292596382861014,8.813491185889923,8.883505216298554,336
9.120809772873653,9.33383142801431,8.72811046223812,8.842301716454184,337
9.137365830921608,9.074756015664235,8.740018102847113,8.818743561387063,338
9.181013092428161,9.354961714758264,8.540109017792696,8.803989890996386,339
9.300399466168082,9.143900666647264,8.58301359921229,8.569359555776472,340
9.087255108355386,9.22328247298385,8.546647167438058,8.764398805643426,341
9.197709941525032,9.336075713406743,8.655529953594757,8.690052194464858,342
9.074486405651617,9.09903632139422,8.624703773513318,8.681511165223181,343
9.080627881107647,9.126268482248893,8.7418874489139,8.805343121271154,344
9.386438334781229,9.065716551168821,8.856516056780753,8.89864928642506,345
9.172488237610734,9.141876463916054,8.669566158971568,8.91993099291656,346
8.947931005528176,9.201001625063649,8.622231393816026,8.83447654049218,347
9.228546299740668,9.289924747463576,8.742311849186947,8.798883221996952,348
9.145055146031375,9.41825340368286,8.642543896048732,8.838395802866426,349
9.119980148004839,9.206895036977588,8.595787283169631,8.817649624442046,350
8.893177224766678,9.049487854165784,8.668725225840522,8.74509679217238,351
9.237101774714402,9.36372304118112,8.680755646253207,8.716925307798803,352
9.20510903570786,9.043167664616504,8.682081459989819,8.747371790073348,353
8.903699423153533,9.078646347247426,8.734906807518025,9.041752250909342,354
9.156894542387125,9.2883651760141,8.630887755118554,8.841697953223784,355
9.227598153194103,9.137826984484267,8.669390792764814,8.754095074655025,356
9.157176940352855,9.205531760451677,8.632792748754579,8.759389224894038,357
9.060700016649417,9.101956385236885,8.754696926028544,8.93352665904705,358
9.372108722759988,9.027338481785252,8.74974176693569,8.764929843465492,359
9.111967771865796,9.253185029388163,8.520121397716562,8.776476159049745,360
9.023718688856794,9.173546716184447,8.789310191154199,8.816487406009909,361
9.02984997246454,9.153640011395332,8.6211449846958,8.747051929630704,362
9.197355241901253,9.102711351831097,8.602058963771094,8.554521837483563,363
9.124596331900538,9.181378584087106,8.546693517046632,8.813280563879916,364
9.29369433265784,9.28129097396265,8.746155926496566,8.906720814694303,365
9.29929037417038,9.170614656204206,8.709374867910153,8.813339224606539,366
9.484226948593555,9.437450173950241,8.592104345816136,8.452373922850272,367
9.348549832210539,9.094498973954899,8.620219743388848,8.708900848820763,368
8.937151024565795,9.190717437317943,8.740516663222321,8.847696935682666,369
9.26825394841624,9.364677789269903,8.808488529805151,8.871628194246842,370
9.203103696620058,9.195676610329027,8.782337039245558,8.957306704266843,371
9.071284431456796,9.10950450481759,8.621773991183275,8.652522385261264,372
9.021877817662665,9.076774379559845,8.513615640898305,8.785488988009861,373
9.277638591903505,9.242623276038746,8.704038423265875,8.856350662425847,374
9.246304245123003,9.18277671806975,8.691502214821877,8.76422825975023,375
9.058875119979083,9.275315519069126,8.595344100868243,8.585467624745498,376
9.082432413460996,9.09891140064723,8.638221632188564,8.730527563103156,377
9.17423475805452,9.05737160503614,8.62557063715096,8.825745005373793,378
9.212453546015805,9.08899684678384,8.695319114306352,8.82848421408214,379
9.150805101249052,9.297772491082915,8.686350379213055,8.647184649168231,380
9.233805076710498,9.276440012351056,8.622328798716698,8.75833626112352,381
9.202088609369886,9.164170216316577,8.681118442214041,8.701929285055666,382
9.239277821814753,8.91973863871803,8.567454821254511,8.783000246063498,383
9.114581171783453,9.107548881458184,8.739037284475682,8.657023955333814,384
9.168006843474377,9.258799719311416,8.70558967119933,8.85676797815797,385
8.983823203230662,9.272981556552203,8.789457569807514,8.766725565346267,386
9.212778190083545,9.152415147452533,8.829350442179628,8.85699869721764,387
8.904841636935796,9.185403962939356,8.74078565346522,8.84985562441878,388
9.294201555345904,9.18097185368551,8.589400492181522,8.642402358359778,389
9.219767952184723,9.306550594758594,8.726550059607664,8.697796653342333,390
9.394185780051268,9.131424012912458,8.800100618018135,8.708482730767711,391
9.095127545315828,9.154636345507285,8.828347266869452,8.970976935971386,392
9.045630189534545,9.21790236880968,8.757069677293117,8.917225645882473,393
9.200213050377027,9.084897912451641,8.649110458946328,8.8220833498364,394
9.267127478351055,9.188058109630248,8.659646568329705,8.835234765104733,395
9.174047488879621,9.178239044239858,8.804969604579949,8.859200197410887,396
9.241664594252793,9.281984285175316,8.896521628315485,8.873216691638348,397
9.085942387418406,9.18673361113734,8.814423094057087,8.87841913576402,398
9.1450996287432,9.146132653533597,8.589619321245836,8.628339126755005,399
9.415986785416136,9.259619005519705,8.699127413916724,8.876667479532017,400
9.349863678060547,9.06265047125675,8.67785365072713,8.682713009703253,401
9.241192675100105,9.246843578211806,8.633154881163799,8.772233268953538,402
9.229490596146878,9.096269813586037,8.70607099952682,8.641998736292653,403
9.032964431322622,9.164282138766843,8.783136891685288,8.813592240713568,404
9.196067301153239,9.202994701660717,8.688579534071225,8.92651665426009,405
9.177784959244805,9.131107113762805,8.882120752686879,8.940469888365598,406
9.258293201404374,9.315133265308187,8.717854089923167,8.7164365053272,407
9.01748998113151,9.290280962030398,8.649094800439013,8.69590029493948,408
9.15232020471255,9.443758124235652,8.713311831147056,8.595334631815806,409
