eva_count_list,eva_value_list,control_tag_list,servers_list
1,3.2621138095855713,S,"('192.168.0.15', 5001)"
2,4.665730953216553,S,"('192.168.0.17', 5001)"
3,6.813095569610596,S,"('192.168.0.15', 5001)"
4,7.405619382858276,S,"('192.168.0.18', 5001)"
5,11.188682556152344,S,"('192.168.0.17', 5001)"
6,9.502284526824951,S,"('192.168.0.15', 5001)"
7,11.861560344696045,S,"('192.168.0.15', 5001)"
8,16.51995325088501,S,"('192.168.0.18', 5001)"
9,20.116294384002686,S,"('192.168.0.17', 5001)"
10,12.189041376113892,S,"('192.168.0.18', 5001)"
11,13.034225940704346,S,"('192.168.0.17', 5001)"
12,19.773102521896362,S,"('192.168.0.16', 5001)"
13,11.436889171600342,S,"('192.168.0.15', 5001)"
14,21.575647592544556,S,"('192.168.0.15', 5001)"
15,14.251921653747559,S,"('192.168.0.16', 5001)"
16,24.583070755004883,S,"('192.168.0.18', 5001)"
17,15.435156106948853,S,"('192.168.0.15', 5001)"
18,16.565083742141724,S,"('192.168.0.16', 5001)"
19,14.770568609237671,S,"('192.168.0.17', 5001)"
20,5.699401378631592,S,"('192.168.0.15', 5001)"
21,21.659483909606934,S,"('192.168.0.17', 5001)"
22,26.26330590248108,S,"('192.168.0.15', 5001)"
23,8.209625005722046,S,"('192.168.0.18', 5001)"
24,13.119022607803345,S,"('192.168.0.18', 5001)"
25,30.583763599395752,S,"('192.168.0.15', 5001)"
26,8.544588804244995,S,"('192.168.0.17', 5001)"
27,10.65424370765686,S,"('192.168.0.17', 5001)"
28,9.000151634216309,S,"('192.168.0.16', 5001)"
29,9.790185928344727,S,"('192.168.0.15', 5001)"
30,4.51899528503418,S,"('192.168.0.15', 5001)"
31,4.807562589645386,S,"('192.168.0.15', 5001)"
32,4.569394588470459,S,"('192.168.0.16', 5001)"
33,3.6730198860168457,S,"('192.168.0.15', 5001)"
34,2.3497796058654785,S,"('192.168.0.16', 5001)"
35,3.0898232460021973,S,"('192.168.0.16', 5001)"
36,2.47717022895813,S,"('192.168.0.15', 5001)"
37,36.46572542190552,S,"('192.168.0.17', 5001)"
38,30.0191433429718,S,"('192.168.0.18', 5001)"
39,3.33522891998291,S,"('192.168.0.18', 5001)"
40,4.396823883056641,S,"('192.168.0.16', 5001)"
41,5.901493787765503,S,"('192.168.0.18', 5001)"
42,18.29884624481201,S,"('192.168.0.17', 5001)"
