eva_count_list,eva_value_list,control_tag_list,servers_list
1,3.378969669342041,S,"('192.168.0.18', 5001)"
2,3.8542354106903076,S,"('192.168.0.18', 5001)"
3,2.8432600498199463,S,"('192.168.0.17', 5001)"
4,4.2040770053863525,S,"('192.168.0.17', 5001)"
5,7.141716480255127,S,"('192.168.0.18', 5001)"
6,6.706867218017578,S,"('192.168.0.16', 5001)"
7,8.819266557693481,S,"('192.168.0.15', 5001)"
8,15.867510080337524,S,"('192.168.0.18', 5001)"
9,23.958616733551025,S,"('192.168.0.15', 5001)"
10,23.645357370376587,S,"('192.168.0.17', 5001)"
11,4.524245023727417,S,"('192.168.0.18', 5001)"
12,27.86124086380005,S,"('192.168.0.17', 5001)"
13,2.496014356613159,S,"('192.168.0.17', 5001)"
14,31.332592010498047,S,"('192.168.0.15', 5001)"
15,8.602351427078247,S,"('192.168.0.18', 5001)"
16,2.8433890342712402,S,"('192.168.0.18', 5001)"
17,2.216813325881958,S,"('192.168.0.17', 5001)"
18,3.1967365741729736,S,"('192.168.0.15', 5001)"
19,3.0939650535583496,S,"('192.168.0.18', 5001)"
20,21.075650691986084,S,"('192.168.0.18', 5001)"
21,6.017447471618652,S,"('192.168.0.15', 5001)"
22,9.37793779373169,S,"('192.168.0.16', 5001)"
23,6.807384014129639,S,"('192.168.0.18', 5001)"
24,8.488105297088623,S,"('192.168.0.16', 5001)"
25,45.556331634521484,S,"('192.168.0.18', 5001)"
26,5.582536220550537,S,"('192.168.0.17', 5001)"
27,10.73508906364441,S,"('192.168.0.15', 5001)"
28,8.190593957901001,S,"('192.168.0.15', 5001)"
29,51.51605939865112,S,"('192.168.0.17', 5001)"
30,13.813075304031372,S,"('192.168.0.16', 5001)"
31,8.610337495803833,S,"('192.168.0.16', 5001)"
32,20.400418519973755,S,"('192.168.0.18', 5001)"
33,6.355287790298462,S,"('192.168.0.18', 5001)"
34,8.645430088043213,S,"('192.168.0.15', 5001)"
35,27.56445837020874,S,"('192.168.0.18', 5001)"
36,8.843403577804565,S,"('192.168.0.16', 5001)"
37,26.89031672477722,S,"('192.168.0.18', 5001)"
38,14.093967914581299,S,"('192.168.0.18', 5001)"
39,3.9064137935638428,S,"('192.168.0.15', 5001)"
40,2.360290288925171,S,"('192.168.0.17', 5001)"
41,2.7806973457336426,S,"('192.168.0.15', 5001)"
