eva_count_list,eva_value_list,control_tag_list,servers_list,time_list
65,4.640069246292114,S,"('10.0.0.6', 5001)",1753363241.6647809
66,3.9138541221618652,S,"('10.0.0.6', 5001)",1753363241.8471634
67,3.60693359375,S,"('10.0.0.5', 5001)",1753363241.9548287
68,7.750792980194092,S,"('10.0.0.6', 5001)",1753363242.8545597
69,6.417416095733643,S,"('10.0.0.6', 5001)",1753363244.1970928
70,3.5396268367767334,S,"('10.0.0.5', 5001)",1753363244.2849889
71,4.3897716999053955,S,"('10.0.0.6', 5001)",1753363244.8368168
72,6.438182592391968,S,"('10.0.0.5', 5001)",1753363244.8692954
73,6.5629870891571045,S,"('10.0.0.5', 5001)",1753363244.9204187
74,3.9390368461608887,S,"('10.0.0.6', 5001)",1753363245.0848203
75,4.16248083114624,S,"('10.0.0.5', 5001)",1753363245.1007786
76,3.9914116859436035,S,"('10.0.0.6', 5001)",1753363245.3971853
77,4.185985565185547,S,"('10.0.0.6', 5001)",1753363245.444557
78,4.258973598480225,S,"('10.0.0.6', 5001)",1753363245.5753505
79,8.638347387313843,S,"('10.0.0.6', 5001)",1753363245.7187693
80,2.979231357574463,S,"('10.0.0.6', 5001)",1753363245.9005399
81,8.363890647888184,S,"('10.0.0.5', 5001)",1753363247.1697156
82,2.2756917476654053,S,"('10.0.0.6', 5001)",1753363247.2606635
83,3.275111436843872,S,"('10.0.0.5', 5001)",1753363248.2016726
84,3.4119157791137695,S,"('10.0.0.5', 5001)",1753363248.246553
85,8.551138639450073,S,"('10.0.0.5', 5001)",1753363248.2847416
86,3.8397505283355713,S,"('10.0.0.5', 5001)",1753363248.5463116
87,3.650376796722412,S,"('10.0.0.6', 5001)",1753363248.978726
88,3.1467931270599365,S,"('10.0.0.5', 5001)",1753363249.3839839
89,7.554257869720459,S,"('10.0.0.6', 5001)",1753363249.417625
90,8.695765256881714,S,"('10.0.0.6', 5001)",1753363249.746604
91,8.522698879241943,S,"('10.0.0.6', 5001)",1753363250.2042975
92,7.39135479927063,S,"('10.0.0.6', 5001)",1753363250.2233367
93,9.22307276725769,S,"('10.0.0.6', 5001)",1753363250.3220465
94,3.803194761276245,S,"('10.0.0.5', 5001)",1753363250.5616522
95,3.997573137283325,S,"('10.0.0.6', 5001)",1753363250.6126666
96,3.9902970790863037,S,"('10.0.0.6', 5001)",1753363251.0078685
97,6.351475477218628,S,"('10.0.0.6', 5001)",1753363251.5797634
98,4.578176736831665,S,"('10.0.0.6', 5001)",1753363251.6167352
99,3.8472788333892822,S,"('10.0.0.5', 5001)",1753363251.9619687
100,4.633674621582031,S,"('10.0.0.5', 5001)",1753363252.147914
101,5.184893846511841,S,"('10.0.0.6', 5001)",1753363252.2839842
102,3.3466579914093018,S,"('10.0.0.5', 5001)",1753363252.6273456
103,6.188769102096558,S,"('10.0.0.6', 5001)",1753363252.6772788
104,6.25848126411438,S,"('10.0.0.6', 5001)",1753363252.7074034
105,2.802386999130249,S,"('10.0.0.5', 5001)",1753363252.8166807
106,2.433488130569458,S,"('10.0.0.6', 5001)",1753363252.9358397
107,1.876173734664917,S,"('10.0.0.5', 5001)",1753363253.2652724
108,0.9290120601654053,S,"('10.0.0.6', 5001)",1753363253.540263
109,8.554946422576904,S,"('10.0.0.6', 5001)",1753363253.6226027
110,1.3892693519592285,S,"('10.0.0.5', 5001)",1753363254.2468612
111,1.12615966796875,S,"('10.0.0.5', 5001)",1753363254.5938723
112,0.7561538219451904,S,"('10.0.0.6', 5001)",1753363255.8249207
113,8.950158834457397,S,"('10.0.0.5', 5001)",1753363256.9267051
114,10.770445346832275,S,"('10.0.0.5', 5001)",1753363257.206813
115,8.91373872756958,S,"('10.0.0.5', 5001)",1753363257.245298
116,1.9873089790344238,S,"('10.0.0.6', 5001)",1753363257.249161
117,2.217160940170288,S,"('10.0.0.5', 5001)",1753363257.9205728
118,11.267896175384521,S,"('10.0.0.6', 5001)",1753363258.0307906
119,10.769740104675293,S,"('10.0.0.6', 5001)",1753363258.1675591
120,2.2417044639587402,S,"('10.0.0.5', 5001)",1753363259.0281167
121,3.006819725036621,S,"('10.0.0.6', 5001)",1753363259.1350896
122,2.873276948928833,S,"('10.0.0.5', 5001)",1753363259.1590798
123,11.16832971572876,S,"('10.0.0.6', 5001)",1753363259.281951
124,10.481455087661743,S,"('10.0.0.6', 5001)",1753363259.3232174
125,12.482723474502563,S,"('10.0.0.6', 5001)",1753363259.3480027
126,9.34323787689209,S,"('10.0.0.6', 5001)",1753363259.5776274
127,8.978535175323486,S,"('10.0.0.6', 5001)",1753363260.2330844
128,3.7816274166107178,S,"('10.0.0.6', 5001)",1753363260.5035105
129,3.4895741939544678,S,"('10.0.0.5', 5001)",1753363260.6914601
130,4.646886110305786,S,"('10.0.0.6', 5001)",1753363260.6973095
131,4.188055753707886,S,"('10.0.0.6', 5001)",1753363260.9671867
132,4.789265394210815,S,"('10.0.0.6', 5001)",1753363260.9954333
133,6.547159671783447,S,"('10.0.0.6', 5001)",1753363261.0923996
134,3.7911455631256104,S,"('10.0.0.5', 5001)",1753363261.2687817
135,4.749738931655884,S,"('10.0.0.5', 5001)",1753363261.3224328
136,3.75514554977417,S,"('10.0.0.6', 5001)",1753363261.6665542
137,7.265883684158325,S,"('10.0.0.6', 5001)",1753363261.8538682
138,3.572866916656494,S,"('10.0.0.5', 5001)",1753363261.9057357
139,3.2702441215515137,S,"('10.0.0.5', 5001)",1753363262.3484182
140,7.90216326713562,S,"('10.0.0.6', 5001)",1753363262.6518607
141,3.4639835357666016,S,"('10.0.0.6', 5001)",1753363262.8079576
142,7.835035562515259,S,"('10.0.0.6', 5001)",1753363262.9208012
143,2.9521050453186035,S,"('10.0.0.5', 5001)",1753363262.9972441
144,3.0055296421051025,S,"('10.0.0.6', 5001)",1753363263.2729805
145,8.65353012084961,S,"('10.0.0.5', 5001)",1753363263.4994342
146,3.103055000305176,S,"('10.0.0.5', 5001)",1753363263.7862978
147,2.4258689880371094,S,"('10.0.0.5', 5001)",1753363263.8978298
148,2.1735634803771973,S,"('10.0.0.6', 5001)",1753363264.5993087
149,2.1265504360198975,S,"('10.0.0.6', 5001)",1753363265.0948825
150,0.7451388835906982,S,"('10.0.0.6', 5001)",1753363265.224052
151,9.339603900909424,S,"('10.0.0.5', 5001)",1753363265.388777
152,8.977471828460693,S,"('10.0.0.6', 5001)",1753363265.6832552
153,1.0604090690612793,S,"('10.0.0.6', 5001)",1753363265.746558
154,0.8244459629058838,S,"('10.0.0.5', 5001)",1753363265.759403
155,10.551158428192139,S,"('10.0.0.6', 5001)",1753363266.3970034
156,14.232088565826416,S,"('10.0.0.5', 5001)",1753363266.611986
157,12.8517005443573,S,"('10.0.0.5', 5001)",1753363266.6642494
158,1.9247076511383057,S,"('10.0.0.5', 5001)",1753363266.8818145
159,1.884549856185913,S,"('10.0.0.6', 5001)",1753363267.0316052
160,0.7948675155639648,S,"('10.0.0.5', 5001)",1753363267.0858436
161,14.186848640441895,S,"('10.0.0.6', 5001)",1753363267.2073615
162,14.971946001052856,S,"('10.0.0.5', 5001)",1753363267.3599327
163,13.180137634277344,S,"('10.0.0.6', 5001)",1753363267.6254869
164,0.8736374378204346,S,"('10.0.0.5', 5001)",1753363267.8753934
165,12.036099195480347,S,"('10.0.0.5', 5001)",1753363267.958
166,10.91726040840149,S,"('10.0.0.6', 5001)",1753363269.6543782
167,15.579369306564331,S,"('10.0.0.6', 5001)",1753363269.7172408
168,15.020911455154419,S,"('10.0.0.5', 5001)",1753363270.00441
169,2.3057920932769775,S,"('10.0.0.6', 5001)",1753363270.6792793
170,2.4147145748138428,S,"('10.0.0.5', 5001)",1753363270.7970817
171,2.1074228286743164,S,"('10.0.0.5', 5001)",1753363270.88421
172,1.546750545501709,S,"('10.0.0.6', 5001)",1753363271.1589334
173,1.2373270988464355,S,"('10.0.0.5', 5001)",1753363271.2273362
174,15.31393575668335,S,"('10.0.0.6', 5001)",1753363271.2599967
175,14.597321510314941,S,"('10.0.0.6', 5001)",1753363272.1833363
176,0.6144852638244629,S,"('10.0.0.5', 5001)",1753363272.260003
177,16.814418077468872,S,"('10.0.0.6', 5001)",1753363272.3019128
178,14.798274040222168,S,"('10.0.0.5', 5001)",1753363272.522182
179,1.2257564067840576,S,"('10.0.0.5', 5001)",1753363272.5654433
180,16.50321626663208,S,"('10.0.0.6', 5001)",1753363273.1812568
181,10.336889266967773,S,"('10.0.0.6', 5001)",1753363273.2031524
182,13.79131531715393,S,"('10.0.0.5', 5001)",1753363273.5124624
183,2.125612258911133,S,"('10.0.0.5', 5001)",1753363273.5372105
184,15.789597749710083,S,"('10.0.0.5', 5001)",1753363273.7382987
185,2.3098223209381104,S,"('10.0.0.6', 5001)",1753363273.9233649
186,15.552993059158325,S,"('10.0.0.5', 5001)",1753363274.0993414
187,2.6658968925476074,S,"('10.0.0.6', 5001)",1753363274.428909
188,12.354361295700073,S,"('10.0.0.6', 5001)",1753363274.5229218
189,11.594882726669312,S,"('10.0.0.6', 5001)",1753363274.809835
190,3.8726441860198975,S,"('10.0.0.6', 5001)",1753363274.9997191
191,3.890286922454834,S,"('10.0.0.6', 5001)",1753363275.0703008
192,3.7748913764953613,S,"('10.0.0.5', 5001)",1753363275.4244502
193,3.4836769104003906,S,"('10.0.0.5', 5001)",1753363275.4835594
194,4.060702323913574,S,"('10.0.0.6', 5001)",1753363275.6026292
195,8.977800130844116,S,"('10.0.0.6', 5001)",1753363276.1649876
196,3.123948574066162,S,"('10.0.0.5', 5001)",1753363276.4973056
197,4.099050521850586,S,"('10.0.0.6', 5001)",1753363276.5740175
198,3.0535433292388916,S,"('10.0.0.6', 5001)",1753363276.5768497
199,8.187183380126953,S,"('10.0.0.5', 5001)",1753363276.6371002
200,8.523392677307129,S,"('10.0.0.6', 5001)",1753363277.6038892
201,7.359783411026001,S,"('10.0.0.6', 5001)",1753363277.6294124
202,3.3087615966796875,S,"('10.0.0.6', 5001)",1753363277.991101
203,2.349275588989258,S,"('10.0.0.5', 5001)",1753363278.0275648
204,2.330805540084839,S,"('10.0.0.6', 5001)",1753363278.7025204
205,8.414929389953613,S,"('10.0.0.5', 5001)",1753363278.7379825
206,2.798933506011963,S,"('10.0.0.5', 5001)",1753363279.8801274
207,2.1813719272613525,S,"('10.0.0.6', 5001)",1753363280.1134386
208,3.0694432258605957,S,"('10.0.0.6', 5001)",1753363280.2658463
209,7.460925102233887,S,"('10.0.0.5', 5001)",1753363280.9040213
210,2.1370949745178223,S,"('10.0.0.5', 5001)",1753363281.2657583
211,1.7770822048187256,S,"('10.0.0.5', 5001)",1753363281.3962028
212,11.37377381324768,S,"('10.0.0.6', 5001)",1753363281.6629837
213,9.41690707206726,S,"('10.0.0.6', 5001)",1753363281.9924064
214,0.8930251598358154,S,"('10.0.0.6', 5001)",1753363282.3511498
215,0.7579531669616699,S,"('10.0.0.5', 5001)",1753363282.7154768
216,10.060229301452637,S,"('10.0.0.6', 5001)",1753363282.7590234
217,10.617763757705688,S,"('10.0.0.6', 5001)",1753363283.0671608
218,1.7483901977539062,S,"('10.0.0.5', 5001)",1753363283.573758
219,2.4965431690216064,S,"('10.0.0.5', 5001)",1753363283.733891
220,12.72298264503479,S,"('10.0.0.5', 5001)",1753363283.737689
221,10.76365613937378,S,"('10.0.0.5', 5001)",1753363283.8190186
222,2.3011722564697266,S,"('10.0.0.6', 5001)",1753363284.3533077
223,2.535590410232544,S,"('10.0.0.5', 5001)",1753363285.2256649
224,2.9932944774627686,S,"('10.0.0.6', 5001)",1753363285.868118
225,10.736634731292725,S,"('10.0.0.6', 5001)",1753363285.946653
226,2.6537742614746094,S,"('10.0.0.6', 5001)",1753363285.9506662
227,1.8207335472106934,S,"('10.0.0.6', 5001)",1753363285.9967904
228,10.92059326171875,S,"('10.0.0.6', 5001)",1753363286.186884
229,0.8161003589630127,S,"('10.0.0.6', 5001)",1753363286.4510417
230,11.861617803573608,S,"('10.0.0.5', 5001)",1753363286.464459
231,0.9401118755340576,S,"('10.0.0.6', 5001)",1753363286.6649232
232,10.441429376602173,S,"('10.0.0.5', 5001)",1753363286.8645234
233,13.791496515274048,S,"('10.0.0.6', 5001)",1753363286.8802874
234,13.210136890411377,S,"('10.0.0.5', 5001)",1753363287.3904572
235,11.785430431365967,S,"('10.0.0.5', 5001)",1753363287.3968909
236,12.747564554214478,S,"('10.0.0.5', 5001)",1753363287.8265395
237,15.399545431137085,S,"('10.0.0.6', 5001)",1753363287.8409092
238,13.86064600944519,S,"('10.0.0.5', 5001)",1753363288.1112096
239,14.253177404403687,S,"('10.0.0.5', 5001)",1753363288.4179614
240,12.72928237915039,S,"('10.0.0.6', 5001)",1753363288.460857
241,16.134800910949707,S,"('10.0.0.5', 5001)",1753363288.5332873
242,6.074243545532227,S,"('10.0.0.5', 5001)",1753363288.64454
243,15.86414361000061,S,"('10.0.0.5', 5001)",1753363288.6857765
244,15.759582281112671,S,"('10.0.0.5', 5001)",1753363288.9613214
245,5.836514234542847,S,"('10.0.0.6', 5001)",1753363289.5029263
246,2.093648910522461,S,"('10.0.0.5', 5001)",1753363289.5841923
247,2.4692835807800293,S,"('10.0.0.6', 5001)",1753363289.8636875
248,2.6641974449157715,S,"('10.0.0.5', 5001)",1753363290.0566247
249,2.1096482276916504,S,"('10.0.0.5', 5001)",1753363290.1013277
250,9.526927471160889,S,"('10.0.0.5', 5001)",1753363290.1130745
251,13.156667709350586,S,"('10.0.0.5', 5001)",1753363290.1461046
252,2.422166109085083,S,"('10.0.0.6', 5001)",1753363290.4717464
253,2.7468299865722656,S,"('10.0.0.5', 5001)",1753363290.765637
254,1.9259438514709473,S,"('10.0.0.6', 5001)",1753363290.9962897
255,12.626051664352417,S,"('10.0.0.6', 5001)",1753363291.0756032
256,0.8363096714019775,S,"('10.0.0.6', 5001)",1753363291.1682196
257,13.509833574295044,S,"('10.0.0.6', 5001)",1753363291.4172661
258,11.064738273620605,S,"('10.0.0.6', 5001)",1753363291.97137
259,0.7987172603607178,S,"('10.0.0.6', 5001)",1753363292.206278
260,12.167799234390259,S,"('10.0.0.5', 5001)",1753363292.2523894
261,10.609675168991089,S,"('10.0.0.5', 5001)",1753363292.433051
262,0.8567266464233398,S,"('10.0.0.5', 5001)",1753363292.5877593
263,0.8341770172119141,S,"('10.0.0.5', 5001)",1753363293.1113164
264,0.8544206619262695,S,"('10.0.0.5', 5001)",1753363293.445972
265,8.293988227844238,S,"('10.0.0.6', 5001)",1753363294.2130811
266,0.894721269607544,S,"('10.0.0.5', 5001)",1753363294.4049087
267,8.895279884338379,S,"('10.0.0.6', 5001)",1753363294.601855
268,1.1653916835784912,S,"('10.0.0.5', 5001)",1753363295.280764
269,10.78973126411438,S,"('10.0.0.6', 5001)",1753363295.557787
270,7.862921714782715,S,"('10.0.0.5', 5001)",1753363295.7619271
271,10.589803218841553,S,"('10.0.0.5', 5001)",1753363296.2768517
272,11.188197612762451,S,"('10.0.0.6', 5001)",1753363296.3447943
273,7.311420917510986,S,"('10.0.0.6', 5001)",1753363296.36526
274,7.895159959793091,S,"('10.0.0.5', 5001)",1753363296.6538556
275,7.273537874221802,S,"('10.0.0.6', 5001)",1753363296.6929815
276,6.2366087436676025,S,"('10.0.0.6', 5001)",1753363296.7507079
277,4.138205289840698,S,"('10.0.0.5', 5001)",1753363297.0340962
278,5.871753692626953,S,"('10.0.0.5', 5001)",1753363297.1629474
279,4.927854061126709,S,"('10.0.0.6', 5001)",1753363297.549554
280,5.208519458770752,S,"('10.0.0.6', 5001)",1753363297.8664844
281,5.4699931144714355,S,"('10.0.0.6', 5001)",1753363298.019396
282,5.048665285110474,S,"('10.0.0.6', 5001)",1753363298.1367922
283,5.937761545181274,S,"('10.0.0.5', 5001)",1753363298.5483367
284,5.690309524536133,S,"('10.0.0.5', 5001)",1753363299.248972
285,5.503124713897705,S,"('10.0.0.5', 5001)",1753363299.2785635
286,3.4715611934661865,S,"('10.0.0.6', 5001)",1753363300.2797987
287,4.683899402618408,S,"('10.0.0.6', 5001)",1753363300.4018795
288,4.722084999084473,S,"('10.0.0.5', 5001)",1753363300.5302327
289,6.642235994338989,S,"('10.0.0.5', 5001)",1753363300.600723
290,7.241789102554321,S,"('10.0.0.5', 5001)",1753363300.64361
291,7.352108478546143,S,"('10.0.0.6', 5001)",1753363300.722097
292,7.559382677078247,S,"('10.0.0.6', 5001)",1753363301.372879
293,8.88949465751648,S,"('10.0.0.6', 5001)",1753363301.3969166
294,5.376567602157593,S,"('10.0.0.5', 5001)",1753363301.6689644
295,7.559444904327393,S,"('10.0.0.6', 5001)",1753363302.2203276
296,5.525892972946167,S,"('10.0.0.5', 5001)",1753363302.321228
297,3.8475725650787354,S,"('10.0.0.5', 5001)",1753363302.3728015
298,3.2853431701660156,S,"('10.0.0.5', 5001)",1753363302.5100439
299,3.975433826446533,S,"('10.0.0.6', 5001)",1753363302.7199621
300,3.2639429569244385,S,"('10.0.0.6', 5001)",1753363302.7825117
301,3.594989776611328,S,"('10.0.0.5', 5001)",1753363303.0820818
302,2.9128973484039307,S,"('10.0.0.6', 5001)",1753363303.4101744
303,3.560222864151001,S,"('10.0.0.5', 5001)",1753363303.5376236
304,6.602865219116211,S,"('10.0.0.6', 5001)",1753363303.8686123
305,14.438173770904541,S,"('10.0.0.6', 5001)",1753363304.1021903
306,2.902951955795288,S,"('10.0.0.6', 5001)",1753363304.1468918
307,13.973165035247803,S,"('10.0.0.6', 5001)",1753363304.1620426
308,14.923870086669922,S,"('10.0.0.6', 5001)",1753363304.2067215
309,2.0867581367492676,S,"('10.0.0.6', 5001)",1753363304.6755524
310,2.7522878646850586,S,"('10.0.0.6', 5001)",1753363305.040233
311,2.723264217376709,S,"('10.0.0.5', 5001)",1753363305.0545394
312,1.7140467166900635,S,"('10.0.0.5', 5001)",1753363305.1158564
313,1.8547606468200684,S,"('10.0.0.6', 5001)",1753363305.2406254
314,8.624769926071167,S,"('10.0.0.6', 5001)",1753363305.3287613
315,8.585792779922485,S,"('10.0.0.5', 5001)",1753363305.4562366
316,9.069238424301147,S,"('10.0.0.6', 5001)",1753363305.6373708
317,8.714579105377197,S,"('10.0.0.5', 5001)",1753363305.8904445
318,9.524473905563354,S,"('10.0.0.5', 5001)",1753363305.9457774
319,8.829649686813354,S,"('10.0.0.5', 5001)",1753363306.0986502
320,7.099670886993408,S,"('10.0.0.6', 5001)",1753363306.2826018
321,9.920973062515259,S,"('10.0.0.6', 5001)",1753363306.31484
322,8.365470886230469,S,"('10.0.0.6', 5001)",1753363306.4106662
323,10.65217399597168,S,"('10.0.0.5', 5001)",1753363306.4576125
324,5.489419937133789,S,"('10.0.0.5', 5001)",1753363306.547303
325,3.7402398586273193,S,"('10.0.0.5', 5001)",1753363307.118195
326,3.174219846725464,S,"('10.0.0.5', 5001)",1753363307.4419968
327,1.0513806343078613,S,"('10.0.0.5', 5001)",1753363307.81349
328,10.17481541633606,S,"('10.0.0.5', 5001)",1753363307.9955986
329,9.043229341506958,S,"('10.0.0.6', 5001)",1753363308.4183013
330,0.879488468170166,S,"('10.0.0.5', 5001)",1753363308.4987648
331,10.315726518630981,S,"('10.0.0.5', 5001)",1753363309.2573116
332,10.528960227966309,S,"('10.0.0.6', 5001)",1753363309.2720146
333,0.89251708984375,S,"('10.0.0.6', 5001)",1753363309.3070598
334,11.175135612487793,S,"('10.0.0.5', 5001)",1753363309.5001054
335,9.722588062286377,S,"('10.0.0.6', 5001)",1753363310.2620387
336,11.4395170211792,S,"('10.0.0.5', 5001)",1753363310.3157609
337,8.870757579803467,S,"('10.0.0.6', 5001)",1753363310.717305
338,7.815385818481445,S,"('10.0.0.5', 5001)",1753363311.0722573
339,9.745031833648682,S,"('10.0.0.5', 5001)",1753363311.1233912
340,7.18338418006897,S,"('10.0.0.5', 5001)",1753363311.1412318
341,9.640614032745361,S,"('10.0.0.5', 5001)",1753363311.3444905
342,10.172441482543945,S,"('10.0.0.6', 5001)",1753363311.7351441
343,10.925745010375977,S,"('10.0.0.6', 5001)",1753363311.9974408
344,9.254478931427002,S,"('10.0.0.6', 5001)",1753363312.6160738
345,9.09227728843689,S,"('10.0.0.5', 5001)",1753363312.940019
346,4.430400848388672,S,"('10.0.0.6', 5001)",1753363313.1978211
347,5.8627729415893555,S,"('10.0.0.6', 5001)",1753363313.8235986
348,10.196499109268188,S,"('10.0.0.6', 5001)",1753363313.9694397
349,1.8592476844787598,S,"('10.0.0.5', 5001)",1753363314.1256423
350,1.8892686367034912,S,"('10.0.0.6', 5001)",1753363314.3564916
351,1.8140418529510498,S,"('10.0.0.5', 5001)",1753363314.768954
352,2.41672420501709,S,"('10.0.0.6', 5001)",1753363315.038187
353,11.984559774398804,S,"('10.0.0.6', 5001)",1753363315.2180674
354,11.054953575134277,S,"('10.0.0.6', 5001)",1753363315.262839
355,10.681777477264404,S,"('10.0.0.5', 5001)",1753363315.4467263
356,9.725092887878418,S,"('10.0.0.6', 5001)",1753363315.5172522
357,9.45919394493103,S,"('10.0.0.5', 5001)",1753363315.570031
358,10.450917720794678,S,"('10.0.0.6', 5001)",1753363316.04647
359,2.2802839279174805,S,"('10.0.0.5', 5001)",1753363316.3519886
360,7.839549541473389,S,"('10.0.0.5', 5001)",1753363316.6816554
361,8.722089052200317,S,"('10.0.0.6', 5001)",1753363316.9669476
362,4.086864709854126,S,"('10.0.0.6', 5001)",1753363317.038206
363,3.7568788528442383,S,"('10.0.0.6', 5001)",1753363317.1732106
364,4.0849902629852295,S,"('10.0.0.5', 5001)",1753363317.2312608
365,3.0274181365966797,S,"('10.0.0.5', 5001)",1753363317.4937992
366,9.914827346801758,S,"('10.0.0.6', 5001)",1753363317.8649912
367,8.743651628494263,S,"('10.0.0.6', 5001)",1753363318.1243787
368,9.76885437965393,S,"('10.0.0.5', 5001)",1753363318.195848
369,7.500993013381958,S,"('10.0.0.5', 5001)",1753363318.2797215
370,8.382742643356323,S,"('10.0.0.6', 5001)",1753363318.6654446
371,4.435614585876465,S,"('10.0.0.5', 5001)",1753363318.8902333
372,7.24895715713501,S,"('10.0.0.6', 5001)",1753363318.9068475
373,4.5814783573150635,S,"('10.0.0.5', 5001)",1753363318.9211524
374,6.559571981430054,S,"('10.0.0.5', 5001)",1753363318.9844675
375,4.560478210449219,S,"('10.0.0.5', 5001)",1753363319.4502277
376,3.8705646991729736,S,"('10.0.0.5', 5001)",1753363319.9078655
377,5.867325782775879,S,"('10.0.0.5', 5001)",1753363320.0267508
378,3.7730772495269775,S,"('10.0.0.6', 5001)",1753363320.052978
379,3.589777708053589,S,"('10.0.0.6', 5001)",1753363320.278145
380,3.2511425018310547,S,"('10.0.0.5', 5001)",1753363320.2933235
381,3.6341001987457275,S,"('10.0.0.6', 5001)",1753363320.3966806
382,0.8241336345672607,S,"('10.0.0.6', 5001)",1753363320.532843
383,10.653640747070312,S,"('10.0.0.6', 5001)",1753363321.6708715
384,8.922722101211548,S,"('10.0.0.5', 5001)",1753363321.844885
385,0.9346449375152588,S,"('10.0.0.5', 5001)",1753363321.8619707
386,0.9700055122375488,S,"('10.0.0.5', 5001)",1753363322.1604981
